date,TAMSAT,CHIRPS,TAMSAT_cumulative,CHIRPS_cumulative
2016-08-01,2.3126666666666664,1.9600000000000002,-0.8697719542597169,-5.065132984048354
2016-08-16,0.470625,0.15812500000000002,-2.2346116415452633,-6.390561733304926
2016-09-01,1.6219999999999999,0.9673333333333335,-3.1954693203917746,-7.449139423838783
2016-09-16,3.318,3.1766666666666667,-3.561252860653895,-7.779149556692128
2016-10-01,3.9086666666666665,3.3313333333333333,-3.7197896686889043,-8.058155563600428
2016-10-16,3.16875,2.20625,-4.137940434884822,-8.7081781138191
2016-11-01,3.85,4.4446666666666665,-4.317061568468348,-8.620042352071257
2016-11-16,5.266666666666667,4.346,-3.999118022613261,-8.564443705150426
2016-12-01,3.3139999999999996,3.6266666666666665,-4.366305039617326,-8.746058212948144
2016-12-16,1.955625,1.16125,-5.210103986456044,-9.740688381351548
2017-01-01,0.6306666666666666,0.38,-6.518789984514422,-10.992949843254305
2017-01-16,1.6275,1.53125,-7.47771788284076,-11.865565831056417
2017-02-01,2.216666666666667,1.2746666666666668,-8.229925352718215,-12.822794805811542
2017-02-16,6.556923076923076,7.946153846153846,-7.459270591128269,-11.579980424898672
2017-03-01,4.494,4.098,-7.41243196925876,-11.606164255786275
2017-03-16,5.450625,7.11625,-7.029943112823631,-10.637025652620224
2017-04-01,7.5553333333333335,4.974,-5.90897695778607,-10.374332666732874
2017-04-16,10.825333333333333,11.730666666666668,-3.6406685662090292,-7.883506851306601
2017-05-01,8.996666666666666,10.893333333333334,-2.013982958490866,-5.668806821169019
2017-05-16,4.056875,3.361875,-2.1205180293269597,-5.937741162043451
2017-06-01,2.572666666666667,1.9706666666666668,-2.747816069171371,-6.665451570045874
2017-06-16,2.1013333333333333,1.2653333333333334,-3.5404904517748883,-7.625758379987338
2017-07-01,3.4033333333333333,2.9099999999999997,-3.87633315487553,-8.043706661021794
2017-07-16,2.24875,2.090625,-4.617283571718641,-8.73185864267837
2017-08-01,2.038666666666667,1.6320000000000001,-5.431945756612619,-9.571250498870805
2017-08-16,3.87875,2.549375,-5.6009794011134195,-10.108121384984562
2017-09-01,3.0046666666666666,2.098666666666667,-6.076701952827845,-10.793621481860052
2017-09-16,3.054666666666667,3.3766666666666665,-6.534881045267967,-11.057678003577562
2017-10-01,4.179333333333333,4.874666666666667,-6.59844926043141,-10.827741977887676
2017-10-16,4.385,4.396875,-6.589855379779884,-10.755366381134168
2017-11-01,6.323333333333333,6.162000000000001,-5.901160061261173,-10.100908945099965
2017-11-16,4.096666666666667,4.398,-5.9937334624247995,-10.028162359283817
2017-12-01,2.469333333333333,2.2613333333333334,-6.6572879847694395,-10.660020185768829
2017-12-16,2.876875,1.711875,-7.177848694479106,-11.47307181851389
2018-01-01,2.194666666666667,2.496666666666667,-7.9377752864372555,-12.02732422922907
2018-01-16,2.11875,2.1193750000000002,-8.724338697393557,-12.70599537928487
2018-02-01,0.8546666666666667,0.4313333333333333,-9.954429997903054,-13.941328747662762
2018-02-16,6.946923076923077,6.653076923076923,-9.046936253973536,-13.124929829516573
2018-03-01,5.287333333333334,7.432666666666666,-8.721741411618403,-12.051447117399372
2018-03-16,6.21875,7.8706249999999995,-8.069741162081778,-10.833539737230346
2018-04-01,14.040666666666668,11.380666666666666,-4.673271382771828,-8.458132741291783
2018-04-16,9.311333333333332,10.233333333333333,-2.9361789380207126,-6.461079627902453
2018-05-01,5.615333333333334,7.77,-2.495899002826146,-5.276355158336145
2018-05-16,6.434375,4.77125,-1.7682425851690853,-5.080522645737747
2018-06-01,1.7553333333333332,3.3,-2.682317705950786,-5.369861385057328
2018-06-16,3.3666666666666667,4.532666666666667,-3.0310256125192505,-5.2527060344097185
2018-07-01,1.1273333333333333,0.87,-4.16544658178621,-6.343381149029682
2018-07-16,1.04375,0.7368750000000001,-5.329194367140047,-7.4779566360619345
2018-08-01,0.7286666666666667,0.436,-6.603495185020789,-8.711751086846657
2018-08-16,5.27625,4.893125,-6.282189142804794,-8.47572809246236
2018-09-01,2.3473333333333333,2.124,-6.988549705778735,-9.152874065260644
2018-09-16,1.5659999999999998,1.528,-7.969056059012467,-10.026561799243712
2018-10-01,4.983333333333333,4.354666666666668,-7.750525449045103,-9.968105162506994
2018-10-16,3.88125,3.461875,-7.9186819205821894,-10.204062697813509
2018-11-01,3.6393333333333335,3.469333333333333,-8.171719495908116,-10.437560713038083
2018-11-16,3.8193333333333332,4.212666666666666,-8.361600617846548,-10.425931140207808
2018-12-01,8.346,9.735999999999999,-6.963213893484661,-8.592882673176252
2018-12-16,2.6875,3.309375,-7.550220455195754,-8.87912983697384
2019-01-01,1.8773333333333333,1.3666666666666667,-8.421489535348153,-9.806020150606482
2019-01-16,2.030625,2.253125,-9.238973293275414,-10.440584823215193
2019-02-01,2.028,1.69,-10.057378082814576,-11.260850132178238
2019-02-16,5.148461538461539,5.247692307692308,-9.7809090740131,-10.907902166128851
2019-03-01,4.376,4.761333333333334,-9.775473016030949,-10.715339853415937
2019-03-16,4.333125,3.605,-9.785080474376512,-10.90409933575337
2019-04-01,7.991333333333333,4.6933333333333325,-8.51113535446702,-10.733961250826642
2019-04-16,10.55,8.046,-6.339432945293813,-9.458220797892883
2019-05-01,7.473333333333333,6.809333333333333,-5.247238063466112,-8.590293507149031
2019-05-16,12.146875,10.46,-2.515241423719822,-6.518492967805756
2019-06-01,5.069333333333334,4.432666666666666,-2.266536063800655,-6.434314422726064
2019-06-16,3.746,3.4566666666666666,-2.482147592674733,-6.671989499989241
2019-07-01,3.458666666666667,3.231333333333333,-2.7985755341784784,-6.983972312465458
2019-07-16,1.97875,0.98375,-3.6342606311028307,-8.037136310751915
2019-08-01,1.7166666666666666,2.4213333333333336,-4.561902693723327,-8.616231248328258
2019-08-16,3.5343750000000003,3.8024999999999998,-4.851766913975896,-8.739861539669056
2019-09-01,2.741333333333333,2.305333333333333,-5.419885017868323,-9.357209571704184
2019-09-16,3.6206666666666667,4.284000000000001,-5.679472151323323,-9.32205654423546
2019-10-01,8.332666666666666,7.446666666666667,-4.285763682767917,-8.243957079338749
2019-10-16,8.61875,11.325000000000001,-2.7916773880647012,-5.886907171832991
2019-11-01,4.368666666666667,4.872,-2.788814370776114,-5.657850527624917
2019-11-16,9.744,12.001333333333333,-0.8999125251046876,-3.0777674917948152
2019-12-01,6.212666666666666,8.699333333333334,-0.2500467297797698,-1.5865785758173316
2019-12-16,3.3775,4.6375,-0.5949535535054685,-1.4348525406660224
2020-01-01,3.491333333333333,4.190666666666667,-0.8999197682833353,-1.4304778650606889
2020-01-16,3.40625,6.873125,-1.234739102926309,-0.5415141204316359
2020-02-01,1.8806666666666667,2.2933333333333334,-2.104838619127088,-1.1628193691349138
2020-02-16,6.024285714285715,4.588571428571428,-1.5210698951251664,-1.0272284138507641
2020-03-01,6.586666666666667,7.8613333333333335,-0.7399790244284548,0.18761487146757516
2020-03-16,6.5218750000000005,6.524375,0.018378446958638106,0.9615720066785177
2020-04-01,7.8306666666666676,5.849333333333333,1.235950584400033,1.5129219639703673
2020-04-16,11.063333333333333,14.823333333333332,3.58776584212276,5.023610452927086
2020-05-01,5.485333333333333,8.082666666666666,3.982432783204136,6.311442401235748
2020-05-16,2.005,1.355,3.155958002398793,5.380704793620183
2020-06-01,2.756,2.574,2.5929859798934958,4.851954445877525
2020-06-16,2.494666666666667,1.3926666666666667,1.9383201435811699,3.9336381016925417
2020-07-01,3.322666666666666,3.1713333333333336,1.5741739928513176,3.601869205875575
2020-07-16,0.914375,0.945,0.36503250662521936,2.5359266954315496
2020-08-01,2.720666666666667,2.087333333333333,-0.2103368937672525,1.8466892272583626
2020-08-16,3.19875,2.3775,-0.617961584398588,1.2531394565747482
2020-09-01,2.886,2.5559999999999996,-1.1353206127906947,0.7184532838298654
2020-09-16,3.9633333333333334,3.6733333333333333,-1.2746765720191318,0.5522279519638417
2020-10-01,4.059333333333333,3.6873333333333336,-1.3803490894409054,0.3906193728773264
2020-10-16,4.985625,6.5975,-1.1610144042568025,1.1886907971598082
2020-11-01,8.713333333333333,11.090666666666666,0.3662582675736381,3.4684650569514126
2020-11-16,7.0120000000000005,6.461333333333333,1.2965854984970957,4.221633064318914
2020-12-01,5.251333333333333,4.766666666666667,1.609149050174729,4.415954139995449
2020-12-16,4.695625,5.070625,1.7267316715678689,4.710510964262799
2021-01-01,3.8153333333333337,4.536,1.5354470728874923,4.828765541762672
2021-01-16,1.651875,1.711875,0.5850716109573776,4.0157139090176095
2021-02-01,2.982666666666667,3.538,0.10162993716225854,3.8048599669496714
2021-02-16,4.156153846153846,2.006923076923077,0.029928754212163025,3.089105764863411
2021-03-01,4.199333333333334,2.5540000000000003,-0.026622077241559176,2.55376005600717
2021-03-16,6.03125,6.915,0.5595902000164258,3.456532837967788
2021-04-01,8.736666666666668,7.797333333333333,2.095049819508209,4.65027096772266
2021-04-16,10.932666666666668,11.516,4.401018170327422,7.070306573863139
2021-05-01,11.242666666666668,12.352666666666666,6.815755968647321,9.766248119921855
2021-05-16,2.6306249999999998,1.244375,6.208793722011706,8.799029921146781
2021-06-01,1.3193333333333332,0.5126666666666666,5.141739636358075,7.5905176879641285
2021-06-16,2.1713333333333336,1.6366666666666667,4.373626096738583,6.752664749364863
2021-07-01,2.3493333333333335,1.9526666666666666,3.6679672721356136,6.019018516360214
2021-07-16,0.24375,0.135,2.2235241383929134,4.685963880816061
2021-08-01,2.277333333333333,2.588,1.4926027324349462,4.161830285852912
2021-08-16,2.409375,1.481875,0.8080106785105368,3.2729320003016413
2021-09-01,2.5646666666666667,2.216,0.17790568518223648,2.626124688625841
2021-09-16,3.438,3.667333333333333,-0.1457735528215543,2.4579207484257424
2021-10-01,4.972666666666667,3.76,0.06901445250062505,2.32027531471858
2021-10-16,5.140000000000001,4.719375,0.3425145681941418,2.4990011094286215
2021-11-01,3.5806666666666667,3.246666666666667,0.06889266731969829,2.192074740472819
2021-11-16,5.650666666666667,5.8533333333333335,0.5215699804014395,2.7447437699873856
2021-12-01,2.504,3.1413333333333333,-0.12982107684634958,2.4030818325000434
2021-12-16,7.546875,6.30625,0.9881773096639747,3.105108310565967
2022-01-01,3.4080000000000004,3.478,0.6539719960956015,2.874468285157279
2022-01-16,4.5425,9.553125,0.7178277734611856,4.647210419006507
2022-02-01,5.379333333333333,5.382000000000001,1.0753025808810373,5.044448771610958
2022-02-16,6.814615384615385,4.938461538461539,1.9363736325770118,5.295422308134941
2022-03-01,3.1206666666666667,2.4593333333333334,1.5013519063789718,4.728858556674405
2022-03-16,6.305,6.35375,2.1836146231637708,5.446549017385089
2022-04-01,6.9206666666666665,5.710666666666667,3.081895801812833,5.95217113762276
2022-04-16,13.385333333333334,13.294,6.248429308234238,8.958534346760802
2022-05-01,6.180000000000001,6.456666666666666,6.886833376833278,9.710163436535133
2022-05-16,8.569374999999999,6.334375,8.363595505503119,10.421464641167033
2022-06-01,1.564,1.6046666666666667,7.382387413898415,9.573059124786033
2022-06-16,1.8279999999999998,1.5813333333333333,6.493808787262036,8.716959020439186
2022-07-01,0.138,0.07266666666666667,5.012261237154182,7.3633488427576985
2022-07-16,2.44375,1.5193750000000001,4.3397303114808565,6.486816859294397
2022-08-01,2.2026666666666666,3.462,3.582610673006595,6.250900544994842
2022-08-16,3.4275,4.400625,3.2552473085552007,6.3245127719571475
2022-09-01,2.688,3.088,2.66841618143685,5.965263204833583
2022-09-16,2.6820000000000004,3.2386666666666666,2.0794798392055833,5.655698691432347
2022-10-01,4.012666666666666,2.6153333333333335,1.957433426461126,5.140578756657762
2022-10-16,4.02,2.334375,1.8379600544102332,4.532807738572983
2022-11-01,7.162,6.166666666666667,2.8209176631566026,5.188804092200356
2022-11-16,5.125333333333333,4.760000000000001,3.0892716974629897,5.380926714172364
2022-12-01,5.482,5.737333333333334,3.4827690745927455,5.895342649228146
2022-12-16,4.831875,6.165,3.648157622508364,6.550789389429387
2023-01-01,2.2093333333333334,2.7233333333333336,2.893377111937343,6.071284404668153
2023-01-16,2.2275,1.690625,2.144970724902653,5.251225200739908
2023-02-01,1.37,0.8006666666666666,1.0956940113136495,4.137686167592856
2023-02-16,4.885384615384615,3.4784615384615383,1.2798574343949412,3.90719834282525
2023-03-01,5.022,6.156666666666666,1.5119549862011004,4.559897015895832
2023-03-16,9.12375,13.1675,3.183230219574786,7.524544565990459
2023-04-01,7.959333333333333,5.581333333333333,4.445947525548723,7.9875166843602905
2023-04-16,18.026666666666667,13.28,9.240981878206185,10.989263140718824
2023-05-01,4.347333333333334,3.720666666666667,9.236359686204402,10.838646830154948
2023-05-16,3.143125,1.32,8.809217897130404,9.896367340590611
2023-06-01,3.8560000000000003,3.746,8.632201978659795,9.754105154103941
2023-06-16,4.582666666666666,4.402666666666667,8.710151001642403,9.828390657513259
2023-07-01,0.6,0.478,7.390705015229119,8.608446465067061
2023-07-16,0.794375,0.29000000000000004,6.139459226744691,7.3265058781531796
2023-08-01,1.3313333333333333,0.9906666666666666,5.076615571316893,6.27562277558517
2023-08-16,1.206875,0.6725,3.970103321845473,5.119818469968571
2023-09-01,2.530666666666667,3.234666666666667,3.328068776210646,4.808934884344619
2023-09-16,3.2973333333333334,3.3453333333333335,2.95503393944848,4.534545630215828
2023-10-01,4.9446666666666665,3.796,3.1599976075770493,4.408771846513115
2023-10-16,6.07375,4.579375000000001,3.7611218252181926,4.541330113428073
2023-11-01,9.926666666666668,9.108,5.71411577543841,6.16728424149311
2023-11-16,7.876,10.326,6.94759398262184,8.194895861375377
2023-12-01,4.796,7.144666666666667,7.100395098508145,9.173405373456978
2023-12-16,6.749375,7.19625,7.938575309593321,10.168925421077363
2024-01-01,4.350666666666667,4.3066666666666675,7.935122681543159,10.21155319114148
2024-01-16,2.448125,3.2956250000000002,7.264126808556335,9.920771716578303
2024-02-01,3.0653333333333337,3.5966666666666662,6.809690320761399,9.729264167110209
2024-02-16,3.3035714285714284,2.3857142857142857,6.438844239394408,9.138423205455387
2024-03-01,3.7026666666666666,3.2306666666666666,6.208028379149266,8.826220547608719
2024-03-16,5.056875,3.4,6.452362493799252,8.569858613857056
2024-04-01,8.907333333333334,11.672,8.047703787613992,11.041338036683484
2024-04-16,9.679333333333334,6.984,9.913916092623985,11.966864814485966
2024-05-01,4.552666666666667,5.059333333333333,9.98133904004201,12.257698007791271
2024-05-16,3.680625,2.1775,9.74278943816678,11.598194625971823
2024-06-01,2.2173333333333334,1.7126666666666666,8.990815881079648,10.785404059604174
2024-06-16,0.6186666666666667,0.7606666666666667,7.677919452795437,9.658674304229955
2024-07-01,4.3533333333333335,3.387333333333333,7.675402475906571,9.398135308439688
2024-07-16,2.898125,2.0,7.162297736388483,8.680098096737186
2024-08-01,2.762,1.9773333333333332,6.601430928996103,7.9545861424392905
2024-08-16,1.925625,1.575625,5.747105906592802,7.096603612107942
2024-09-01,1.2066666666666668,0.6880000000000001,4.640520559374406,5.9459107113543705
2024-09-16,3.2146666666666666,3.2786666666666666,4.238480536612057,5.649536920180301
2024-10-01,4.6946666666666665,4.044,4.355726908369106,5.605545614286023
2024-10-16,5.85,4.8675,4.878344145757739,5.833118302243541
2024-11-01,5.862,6.553333333333333,5.405171813372204,6.616624970733526
2024-11-16,7.255333333333334,9.673333333333334,6.4208772127639415,8.429007972942522
2024-12-01,3.216666666666667,4.898666666666667,6.019538928372565,8.666858431968707
2024-12-16,3.949375,4.985,5.875285420096718,8.933178866468529
2025-01-01,1.4873333333333332,1.9853333333333334,4.867177357604748,8.210305056616066
2025-01-16,2.624375,4.2524999999999995,4.258022178559846,8.235070390330895
2025-02-01,1.3853333333333333,1.018,3.2141254591482964,7.193200947951449
2025-02-16,0.3053846153846154,0.24000000000000002,1.7913080127033438,5.894771958253609
2025-03-01,5.423333333333333,3.5439999999999996,2.164221064284583,5.685896624519746
2025-03-16,7.845625,7.546250000000001,3.3870416199588735,6.79683549162784
2025-04-01,11.887333333333334,10.824666666666667,6.027973086522131,8.988891448608786
2025-04-16,8.196666666666667,6.9479999999999995,7.373963345851431,9.902546576406817
2025-05-01,10.215333333333332,11.985333333333333,9.428241534281963,12.477353323346051
2025-05-16,5.6575,5.673125,9.883316453464525,12.9705954011601
2025-06-01,1.5566666666666669,1.9946666666666668,8.899535321166256,12.250799426493977
2025-06-16,4.592666666666667,3.521333333333333,8.980993036003726,12.034449350164719
2025-07-01,3.3153333333333337,2.444,8.61427384458031,11.462829155183769
2025-07-16,0.805625,0.37625,7.366975334432601,10.209331063072216
2025-08-01,4.020666666666667,2.893333333333333,7.247735875172032,9.78588664777644
2025-08-16,2.04125,1.5731249999999999,6.43398010234056,8.927079697305894
2025-09-01,2.4493333333333336,1.8446666666666665,5.763408196286199,8.157818514287895
2025-09-16,1.5133333333333332,1.2573333333333332,4.764422732616867,7.194873559900997
2025-10-01,5.752,3.046666666666667,5.252654789827864,6.8219935798093605
2025-10-16,5.20875,4.106875,5.550277162023549,6.79873644041591
2025-11-01,5.008666666666667,3.6206666666666667,5.777696458023227,6.615143324284117
2025-11-16,3.1180000000000003,2.274,5.341739080663891,5.9874625598377085
2025-12-01,3.8426666666666667,3.732666666666667,5.1600449063868,5.840803465941982
2025-12-16,8.22875,9.938125,6.517292218750445,7.74050630122769
2026-01-01,1.776,1.2586666666666666,5.610468394468789,6.7780010375816975
2026-01-16,2.0456250000000002,2.228125,4.798247674323818,6.1351921635810065
2026-02-01,4.239333333333333,5.482666666666666,4.755731610289539,6.565627167123827
2026-02-16,6.9630769230769225,8.562307692307693,5.668893241061523,8.011629403882093
2026-03-01,6.956,5.499333333333333,6.579571797597761,8.447560541686233
2026-03-16,8.866875,8.23375,8.16071750894971,9.785214947073756
2026-04-01,7.788666666666667,4.910666666666667,9.36355314060069,10.027022622768092
2026-04-16,8.113999999999999,6.758666666666667,10.680538213929806,10.878241665357534
2026-05-01,4.949333333333333,3.4066666666666667,10.887139271590643,10.624078185310397
2026-05-16,2.5837499999999998,1.778125,10.263730031885368,9.83287368625408
2026-06-01,2.267333333333333,1.254,9.52929993407254,8.868829505014919
2026-06-16,0.7686666666666666,0.18533333333333335,8.269033883611241,7.552373194939951
2026-07-01,1.1006666666666667,0.7893333333333333,7.1252564027313205,6.4350967904952014
2026-07-16,0.9155555555555556,0.47111111111111115,5.9165291370714215,5.212880862554325
2026-08-01,-0.5141296296296298,-0.5571870370370373,4.206169394984081,3.651565053640143
2026-08-16,-1.2603240740740738,-1.0918390211640214,2.233993015960281,1.9139380994553956
2026-09-01,-2.0065185185185186,-1.6264910052910055,2.0872192862952943e-14,8.193445921733655e-14
