date,oniTOTAL,oniANOM,ninoNINO1+2,ninoANOM,ninoNINO3,ninoANOM.1,ninoNINO4,ninoANOM.2,ninoNINO3.4,ninoANOM.3,mjo20E,mjo70E,mjo80E,mjo100E,mjo120E,mjo140E,mjo160E,mjo120W,mjo40W,mjo10W,soi_anom,soi_sd,wtio,setio,dmi
2012-07-01,27.615000000000002,0.155,23.31,0.805,26.83,0.575,28.52,-0.29500000000000004,27.759999999999998,0.255,0.5766666666666667,0.3,-0.24666666666666667,-0.6433333333333333,-0.5433333333333333,-0.5766666666666667,-0.43333333333333335,-0.08333333333333336,0.41,0.6333333333333334,-0.39999999999999997,-0.2,0.15,-0.11000000000000001,0.255
2012-07-16,27.57,0.28,22.13,0.3,26.47,0.6,28.54,-0.25,27.57,0.27,0.575,1.0075,1.0075,0.365,0.25,-0.43000000000000005,-0.9175,-1.1724999999999999,-0.825,-0.04250000000000004,-0.1,0.0,0.18,-0.34,0.51
2012-08-01,27.46,0.335,21.54,0.195,26.195,0.6499999999999999,28.66,-0.08000000000000002,27.575,0.47500000000000003,-1.01,-0.5633333333333334,0.3133333333333333,1.0033333333333332,1.11,1.0633333333333332,0.75,0.11666666666666665,-0.7466666666666667,-1.1233333333333333,-0.2,-0.1,0.32499999999999996,-0.34,0.665
2012-08-16,27.35,0.39,20.95,0.09,25.92,0.7,28.78,0.09,27.58,0.68,0.9233333333333333,0.6,-0.1633333333333333,-0.8266666666666667,-0.77,-0.9,-0.7533333333333333,-0.29,0.4766666666666666,0.9199999999999999,-0.3,-0.2,0.47,-0.34,0.82
2012-09-01,27.240000000000002,0.38,21.04,0.32000000000000006,25.665,0.55,28.79,0.105,27.39,0.56,0.9766666666666667,0.9933333333333333,0.44,-0.3966666666666667,-0.41,-0.8733333333333334,-1.0433333333333332,-0.85,-0.11666666666666668,0.6266666666666666,0.04999999999999999,0.0,0.425,-0.24000000000000002,0.6699999999999999
2012-09-16,27.13,0.37,21.13,0.55,25.41,0.4,28.8,0.12,27.2,0.44,0.7733333333333334,1.0633333333333332,0.8500000000000001,0.09333333333333334,0.003333333333333336,-0.6166666666666667,-1.0066666666666666,-1.0999999999999999,-0.5833333333333334,0.2233333333333333,0.4,0.2,0.38,-0.14,0.52
2012-10-01,27.06,0.325,20.775,0.04500000000000004,25.259999999999998,0.21000000000000002,28.915,0.23,27.165,0.4,-0.54,-0.23000000000000007,0.2866666666666667,0.64,0.7266666666666667,0.6233333333333334,0.3766666666666667,-0.03999999999999996,-0.5266666666666666,-0.6666666666666666,0.45,0.25,0.345,-0.065,0.41000000000000003
2012-10-16,26.99,0.28,20.42,-0.46,25.11,0.02,29.03,0.34,27.13,0.36,-0.09333333333333331,-0.87,-1.4533333333333331,-1.0999999999999999,-0.7399999999999999,-0.06666666666666665,0.6,1.2366666666666666,1.3366666666666667,0.6733333333333333,0.5,0.3,0.31,0.01,0.3
2012-11-01,26.884999999999998,0.20500000000000002,20.97,-0.28,25.275,0.13,29.035,0.355,27.225,0.43,1.14,0.9033333333333333,0.08333333333333333,-0.8066666666666666,-0.8866666666666666,-1.1199999999999999,-1.04,-0.5733333333333334,0.34333333333333327,0.9933333333333333,0.45,0.3,0.27,0.09499999999999999,0.175
2012-11-16,26.78,0.13,21.52,-0.1,25.44,0.24,29.04,0.37,27.32,0.5,0.17333333333333334,0.13666666666666671,0.0,-0.13666666666666666,-0.10666666666666669,-0.15333333333333332,-0.15,-0.08333333333333333,0.053333333333333344,0.15333333333333332,0.4,0.3,0.23,0.18,0.05
2012-12-01,26.655,0.05,21.955,-0.275,25.025,-0.20500000000000002,28.744999999999997,0.19,26.75,0.015000000000000013,0.27,-0.016666666666666646,-0.39999999999999997,-0.53,-0.49,-0.34,-0.11000000000000003,0.2066666666666667,0.49,0.45999999999999996,-0.29999999999999993,-0.14999999999999997,0.315,0.25,0.07
2012-12-16,26.53,-0.03,22.39,-0.45,24.61,-0.65,28.45,0.01,26.18,-0.47,0.93,0.6466666666666667,-0.06333333333333334,-0.7600000000000001,-0.8466666666666667,-0.9400000000000001,-0.7799999999999999,-0.31,0.4566666666666667,0.9033333333333333,-1.0,-0.6,0.4,0.32,0.09
2013-01-01,26.415,-0.135,23.380000000000003,-0.29500000000000004,24.805,-0.66,28.295,-0.034999999999999996,26.134999999999998,-0.475,1.03,1.49,1.2699999999999998,0.22,-0.04333333333333337,-0.8766666666666666,-1.4100000000000001,-1.5633333333333335,-0.8733333333333334,0.2466666666666666,-0.55,-0.35,0.315,0.24,0.075
2013-01-16,26.3,-0.24,24.37,-0.14,25.0,-0.67,28.14,-0.08,26.09,-0.48,-0.25333333333333335,0.2333333333333333,0.6833333333333335,0.7133333333333334,0.8566666666666668,0.41333333333333333,-0.06999999999999999,-0.58,-0.8933333333333334,-0.6699999999999999,-0.1,-0.1,0.23,0.16,0.06
2013-02-01,26.4,-0.26,25.175,-0.125,25.415,-0.6100000000000001,28.165,0.0049999999999999906,26.17,-0.48,-0.20666666666666667,-0.45999999999999996,-0.5466666666666667,-0.27999999999999997,-0.22666666666666666,0.08333333333333333,0.3466666666666667,0.5366666666666666,0.46,0.11333333333333334,-0.25,-0.15000000000000002,0.17,0.18,-0.015
2013-02-16,26.5,-0.28,25.98,-0.11,25.83,-0.55,28.19,0.09,26.25,-0.48,1.0599999999999998,1.2433333333333334,0.8066666666666666,-0.1633333333333334,-0.38666666666666666,-0.9733333333333333,-1.2566666666666666,-1.1633333333333333,-0.38999999999999996,0.5366666666666666,-0.4,-0.2,0.11,0.2,-0.09
2013-03-01,26.75,-0.255,26.045,-0.3,26.515,-0.255,27.965,-0.19999999999999998,26.634999999999998,-0.35,-0.43,0.20333333333333334,0.9066666666666666,1.0566666666666666,1.0933333333333335,0.62,0.04666666666666666,-0.6333333333333333,-1.1166666666666667,-0.9233333333333333,1.0499999999999998,0.6499999999999999,0.17,0.23,-0.06
2013-03-16,27.0,-0.23,26.11,-0.49,27.2,0.04,27.74,-0.49,27.02,-0.22,-0.25333333333333335,-0.3933333333333333,-0.35999999999999993,-0.07666666666666666,0.016666666666666646,0.21999999999999997,0.36000000000000004,0.4166666666666667,0.25666666666666665,-0.03666666666666666,2.5,1.5,0.23,0.26,-0.03
2013-04-01,27.215,-0.21500000000000002,25.38,-0.785,27.395,0.03,28.049999999999997,-0.32,27.47,-0.05499999999999999,1.33,1.1933333333333334,0.3833333333333333,-0.7133333333333334,-0.9633333333333334,-1.32,-1.32,-0.8799999999999999,0.17333333333333334,1.0333333333333334,1.45,0.85,0.14500000000000002,0.24,-0.09
2013-04-16,27.43,-0.2,24.65,-1.08,27.59,0.02,28.36,-0.15,27.92,0.11,-0.19000000000000003,0.25666666666666665,0.6900000000000001,0.69,0.6066666666666667,0.26999999999999996,-0.10666666666666667,-0.5333333333333333,-0.7666666666666666,-0.5533333333333333,0.4,0.2,0.06,0.22,-0.15
2013-05-01,27.46,-0.25,23.945,-1.225,27.055,-0.33499999999999996,28.465,-0.185,27.75,-0.09499999999999999,0.49333333333333335,-0.06999999999999999,-0.7633333333333333,-0.9900000000000001,-0.9733333333333333,-0.64,-0.17333333333333326,0.4466666666666666,0.9633333333333334,0.8866666666666667,0.8500000000000001,0.5,-0.13,0.26,-0.385
2013-05-16,27.49,-0.3,23.24,-1.37,26.52,-0.69,28.57,-0.22,27.58,-0.3,-0.30666666666666664,-0.16333333333333333,0.11333333333333333,0.32,0.30333333333333334,0.3,0.21666666666666667,0.023333333333333317,-0.22999999999999998,-0.3433333333333333,1.3,0.8,-0.32,0.3,-0.62
2013-06-01,27.365,-0.33999999999999997,22.255,-1.635,26.18,-0.745,28.57,-0.245,27.475,-0.32,1.1233333333333333,0.9066666666666667,0.12,-0.75,-0.8766666666666666,-1.1233333333333333,-1.05,-0.5966666666666667,0.31666666666666665,0.9700000000000001,1.65,1.0,-0.35,0.215,-0.565
2013-06-16,27.24,-0.38,21.27,-1.9,25.84,-0.8,28.57,-0.27,27.37,-0.34,-0.2033333333333334,0.24000000000000007,0.6866666666666666,0.6933333333333334,0.6133333333333333,0.27666666666666667,-0.11000000000000003,-0.5433333333333333,-0.7833333333333333,-0.5733333333333334,2.0,1.2,-0.38,0.13,-0.51
2013-07-01,27.04,-0.41500000000000004,20.645,-1.855,25.57,-0.685,28.59,-0.22000000000000003,27.205,-0.30000000000000004,0.25666666666666665,-0.3999999999999999,-1.0733333333333335,-1.0599999999999998,-0.8066666666666666,-0.3833333333333333,0.13666666666666663,0.7400000000000001,1.0866666666666667,0.79,1.65,1.0,-0.27,0.16,-0.435
2013-07-16,26.84,-0.45,20.02,-1.81,25.3,-0.57,28.61,-0.17,27.04,-0.26,0.8,0.755,0.2675,-0.41000000000000003,-0.48249999999999993,-0.775,-0.8325,-0.605,0.01999999999999999,0.5800000000000001,1.3,0.8,-0.16,0.19,-0.36
2013-08-01,26.725,-0.395,19.924999999999997,-1.42,24.9,-0.645,28.555,-0.18,26.735,-0.365,0.03000000000000001,0.07333333333333335,0.08333333333333333,0.04,0.04333333333333334,-0.02,-0.08,-0.11666666666666665,-0.09666666666666668,-0.03333333333333333,0.8,0.5,-0.15000000000000002,0.13,-0.29
2013-08-16,26.61,-0.34,19.83,-1.03,24.5,-0.72,28.5,-0.19,26.43,-0.47,-0.7733333333333333,-0.65,-0.13999999999999999,0.4466666666666667,0.5233333333333333,0.73,0.7066666666666667,0.43333333333333335,-0.17333333333333334,-0.64,0.3,0.2,-0.14,0.07,-0.22
2013-09-01,26.53,-0.33,19.82,-0.9,24.73,-0.385,28.619999999999997,-0.065,26.625,-0.20999999999999996,0.8333333333333334,0.35333333333333333,-0.4666666666666666,-1.0066666666666666,-1.03,-0.9133333333333334,-0.57,0.0433333333333333,0.7933333333333333,1.0266666666666666,0.4,0.25,-0.135,0.14,-0.28
2013-09-16,26.45,-0.32,19.81,-0.77,24.96,-0.05,28.74,0.06,26.82,0.05,0.7833333333333333,1.4166666666666667,1.4800000000000002,0.5933333333333333,0.28,-0.59,-1.2366666666666666,-1.5966666666666667,-1.14,-0.07666666666666666,0.5,0.3,-0.13,0.21,-0.34
2013-10-01,26.509999999999998,-0.23,20.005,-0.72,25.0,-0.05,28.77,0.09,26.72,-0.05,0.043333333333333335,0.5933333333333334,0.9766666666666666,0.7433333333333333,0.6566666666666666,0.11,-0.41,-0.89,-0.98,-0.51,0.2,0.09999999999999998,0.020000000000000018,0.3,-0.28
2013-10-16,26.57,-0.14,20.2,-0.67,25.04,-0.05,28.8,0.12,26.62,-0.15,-0.27666666666666667,-0.04,0.27,0.41333333333333333,0.46,0.3433333333333333,0.15000000000000002,-0.12999999999999998,-0.39999999999999997,-0.42,-0.1,-0.1,0.17,0.39,-0.22
2013-11-01,26.55,-0.13,20.59,-0.655,25.005,-0.14,28.805,0.13,26.675,-0.12,0.6466666666666666,0.19999999999999998,-0.5,-0.89,-0.84,-0.7033333333333335,-0.37999999999999995,0.1466666666666667,0.7399999999999999,0.8666666666666667,0.55,0.29999999999999993,0.28,0.42000000000000004,-0.14
2013-11-16,26.53,-0.12,20.98,-0.64,24.97,-0.23,28.81,0.14,26.73,-0.09,0.41333333333333333,0.48,0.30666666666666664,-0.07,-0.15333333333333332,-0.3833333333333333,-0.49666666666666665,-0.4566666666666667,-0.15666666666666668,0.20666666666666667,1.2,0.7,0.39,0.45,-0.06
2013-12-01,26.490000000000002,-0.11499999999999999,21.905,-0.325,25.13,-0.1,28.479999999999997,-0.07999999999999999,26.6,-0.135,0.91,0.25666666666666665,-0.7466666666666666,-1.2966666666666666,-1.2733333333333332,-1.0266666666666666,-0.5333333333333333,0.25333333333333335,1.0966666666666667,1.25,0.65,0.39999999999999997,0.21000000000000002,0.365,-0.155
2013-12-16,26.45,-0.11,22.83,-0.01,25.29,0.03,28.15,-0.3,26.47,-0.18,0.7666666666666666,1.0,0.7633333333333333,0.013333333333333336,-0.18666666666666668,-0.6766666666666667,-0.96,-0.9766666666666666,-0.44333333333333336,0.29333333333333333,0.1,0.1,0.03,0.28,-0.25
2014-01-01,26.38,-0.175,23.77,0.09000000000000001,25.38,-0.085,28.03,-0.31,26.27,-0.33499999999999996,0.66,1.0566666666666666,1.0066666666666666,0.2866666666666667,0.046666666666666655,-0.5366666666666666,-0.9499999999999998,-1.12,-0.7066666666666667,0.06999999999999999,1.25,0.7499999999999999,-0.015,0.185,-0.2
2014-01-16,26.31,-0.24,24.71,0.19,25.47,-0.2,27.91,-0.32,26.07,-0.49,0.003333333333333327,0.4266666666666667,0.7333333333333334,0.5733333333333334,0.5466666666666667,0.12666666666666668,-0.27666666666666667,-0.66,-0.7599999999999999,-0.4166666666666667,2.4,1.4,-0.06,0.09,-0.15
2014-02-01,26.439999999999998,-0.22499999999999998,24.945,-0.36500000000000005,25.549999999999997,-0.47500000000000003,27.92,-0.24,25.98,-0.6699999999999999,0.5366666666666666,0.5599999999999999,0.3,-0.17,-0.32999999999999996,-0.5133333333333333,-0.5666666666666667,-0.4433333333333333,-0.03666666666666668,0.3499999999999999,1.25,0.75,-0.08499999999999999,0.024999999999999994,-0.11
2014-02-16,26.57,-0.21,25.18,-0.92,25.63,-0.75,27.93,-0.16,25.89,-0.85,-0.48666666666666664,0.3633333333333333,1.2766666666666666,1.3833333333333335,1.2766666666666666,0.6966666666666667,-0.01999999999999998,-0.8733333333333334,-1.4466666666666665,-1.1500000000000001,0.1,0.1,-0.11,-0.04,-0.07
2014-03-01,26.89,-0.11499999999999999,25.494999999999997,-0.855,26.369999999999997,-0.4,28.105,-0.05499999999999999,26.39,-0.595,-0.7766666666666667,-0.68,-0.21666666666666667,0.4033333333333333,0.64,0.7999999999999999,0.7633333333333333,0.48666666666666664,-0.13666666666666666,-0.6233333333333334,-0.7000000000000001,-0.4,-0.10500000000000001,0.15,-0.255
2014-03-16,27.21,-0.02,25.81,-0.79,27.11,-0.05,28.28,0.05,26.89,-0.34,0.21666666666666667,0.4666666666666666,0.5399999999999999,0.25333333333333335,0.1533333333333333,-0.13333333333333333,-0.37333333333333335,-0.53,-0.4266666666666667,-0.08333333333333333,-1.5,-0.9,-0.1,0.34,-0.44
2014-04-01,27.545,0.115,25.595,-0.5700000000000001,27.424999999999997,0.06000000000000001,28.555,0.185,27.439999999999998,-0.08000000000000002,1.2633333333333334,1.9033333333333333,1.7,0.4033333333333334,0.09000000000000001,-1.0066666666666666,-1.74,-2.0100000000000002,-1.2,0.22666666666666668,-0.10000000000000009,-0.04999999999999993,-0.05,0.26,-0.315
2014-04-16,27.88,0.25,25.38,-0.35,27.74,0.17,28.83,0.32,27.99,0.18,-0.5499999999999999,0.3166666666666667,1.27,1.43,1.343333333333333,0.7599999999999999,0.023333333333333355,-0.8633333333333333,-1.4833333333333334,-1.2133333333333332,1.3,0.8,0.0,0.18,-0.19
2014-05-01,28.009999999999998,0.3,25.28,0.10999999999999999,27.77,0.38,29.049999999999997,0.4,28.159999999999997,0.315,-0.5766666666666667,-0.6866666666666666,-0.46,0.06333333333333334,0.18666666666666665,0.49666666666666665,0.6466666666666666,0.6033333333333334,0.20333333333333334,-0.2933333333333333,1.1,0.65,0.1,0.23,-0.135
2014-05-16,28.14,0.35,25.18,0.57,27.8,0.59,29.27,0.48,28.33,0.45,-0.35000000000000003,-0.2966666666666667,-0.07333333333333332,0.19999999999999998,0.30000000000000004,0.3666666666666667,0.33666666666666667,0.19333333333333333,-0.09333333333333334,-0.3,0.9,0.5,0.2,0.28,-0.08
2014-06-01,27.990000000000002,0.285,24.785,0.895,27.689999999999998,0.76,29.17,0.35,28.255,0.45999999999999996,0.7033333333333333,0.7400000000000001,0.3733333333333333,-0.25333333333333335,-0.2966666666666667,-0.6233333333333334,-0.75,-0.6233333333333334,-0.10666666666666665,0.44,0.6,0.35,0.175,0.335,-0.15999999999999998
2014-06-16,27.84,0.22,24.39,1.22,27.58,0.93,29.07,0.22,28.18,0.47,-0.11000000000000003,0.8266666666666667,1.6066666666666667,1.343333333333333,1.0599999999999998,0.3033333333333333,-0.5033333333333333,-1.3166666666666667,-1.61,-0.9700000000000001,0.3,0.2,0.15,0.39,-0.24
2014-07-01,27.6,0.14500000000000002,23.79,1.29,26.965,0.7050000000000001,28.95,0.13,27.725,0.21999999999999997,0.010000000000000009,0.4633333333333334,0.7966666666666667,0.61,0.4966666666666666,0.09666666666666664,-0.31,-0.6966666666666667,-0.79,-0.43,0.0,0.0,0.08499999999999999,0.405,-0.32
2014-07-16,27.36,0.07,23.19,1.36,26.35,0.48,28.83,0.04,27.27,-0.03,-0.625,0.255,1.2575,1.47,1.3325,0.7825,0.06250000000000003,-0.8375,-1.5050000000000001,-1.2675,-0.3,-0.2,0.02,0.42,-0.4
2014-08-01,27.195,0.07,22.535,1.19,25.945,0.4,28.9,0.16,27.08,-0.02,-0.71,-0.6833333333333332,-0.2966666666666667,0.28,0.45999999999999996,0.6933333333333334,0.73,0.5333333333333333,-0.01333333333333333,-0.5099999999999999,-0.75,-0.44999999999999996,-0.005000000000000001,0.48,-0.485
2014-08-16,27.03,0.07,21.88,1.02,25.54,0.32,28.97,0.28,26.89,-0.01,-0.10666666666666665,-0.44333333333333336,-0.6533333333333333,-0.4633333333333334,-0.3233333333333333,0.020000000000000018,0.3333333333333333,0.5933333333333334,0.59,0.25,-1.2,-0.7,-0.03,0.54,-0.57
2014-09-01,27.015,0.155,21.6,0.88,25.445,0.33,29.09,0.405,26.98,0.15,0.4466666666666666,0.7166666666666668,0.6833333333333332,0.17666666666666664,0.01,-0.38000000000000006,-0.6533333333333333,-0.7633333333333333,-0.47666666666666674,0.04999999999999999,-1.2,-0.7,0.015,0.55,-0.54
2014-09-16,27.0,0.24,21.32,0.74,25.35,0.34,29.21,0.53,27.07,0.31,0.31,0.48666666666666664,0.43,0.10333333333333333,0.16666666666666666,-0.17333333333333334,-0.41,-0.5266666666666667,-0.35333333333333333,0.02666666666666666,-1.2,-0.7,0.06,0.56,-0.51
2014-10-01,27.11,0.375,21.29,0.565,25.53,0.485,29.18,0.5,27.134999999999998,0.37,-0.32666666666666666,0.07333333333333332,0.55,0.67,0.6233333333333334,0.41,0.09000000000000001,-0.3233333333333333,-0.67,-0.6033333333333334,-1.1,-0.6499999999999999,0.185,0.44000000000000006,-0.265
2014-10-16,27.22,0.51,21.26,0.39,25.71,0.63,29.15,0.47,27.2,0.43,0.07333333333333332,-0.22,-0.5,-0.4666666666666666,-0.3433333333333333,-0.12666666666666665,0.11333333333333334,0.3833333333333333,0.5033333333333333,0.33,-1.0,-0.6,0.31,0.32,-0.02
2014-11-01,27.285,0.605,21.810000000000002,0.565,25.895,0.755,29.275,0.6,27.384999999999998,0.59,-0.41,-0.4533333333333333,-0.27,0.08666666666666666,0.1733333333333333,0.36999999999999994,0.45,0.39666666666666667,0.09666666666666668,-0.23333333333333336,-1.25,-0.75,0.32,0.28,0.035
2014-11-16,27.35,0.7,22.36,0.74,26.08,0.88,29.4,0.73,27.57,0.75,1.5366666666666668,1.06,-0.15,-1.29,-1.3866666666666667,-1.5566666666666666,-1.3,-0.5199999999999999,0.7533333333333334,1.4966666666666668,-1.5,-0.9,0.33,0.24,0.09
2014-12-01,27.355,0.75,22.545,0.315,26.055,0.825,29.299999999999997,0.74,27.425,0.69,-0.05333333333333332,0.35333333333333333,0.7000000000000001,0.5933333333333333,0.49666666666666665,0.15666666666666668,-0.2066666666666667,-0.5766666666666667,-0.71,-0.43,-1.2,-0.75,0.23,0.29000000000000004,-0.06
2014-12-16,27.36,0.8,22.73,-0.11,26.03,0.77,29.2,0.75,27.28,0.63,1.4133333333333333,1.1500000000000001,0.16666666666666666,-0.9566666666666667,-1.1266666666666667,-1.43,-1.3333333333333333,-0.7533333333333334,0.38999999999999996,1.2133333333333334,-0.9,-0.6,0.13,0.34,-0.21
2015-01-01,27.32,0.765,23.655,-0.02500000000000001,26.12,0.655,29.060000000000002,0.725,27.175,0.5700000000000001,0.5433333333333333,1.4666666666666666,1.8766666666666667,1.0566666666666666,0.7666666666666666,-0.26333333333333336,-1.1566666666666667,-1.8433333333333335,-1.6433333333333333,-0.5333333333333333,-1.15,-0.7,-0.1,0.185,-0.285
2015-01-16,27.28,0.73,24.58,0.06,26.21,0.54,28.92,0.7,27.07,0.51,-0.24333333333333332,0.3633333333333333,0.9500000000000001,0.92,0.8033333333333333,0.37666666666666665,-0.13,-0.7066666666666667,-1.03,-0.7466666666666667,-1.4,-0.8,-0.33,0.03,-0.36
2015-02-01,27.355,0.69,25.055,-0.25499999999999995,26.48,0.455,28.990000000000002,0.83,27.275,0.63,-0.6866666666666666,-0.46,0.08,0.5866666666666667,0.68,0.71,0.5666666666666667,0.18666666666666668,-0.3833333333333333,-0.69,-0.5,-0.30000000000000004,-0.23,0.095,-0.32499999999999996
2015-02-16,27.43,0.65,25.53,-0.57,26.75,0.37,29.06,0.96,27.48,0.75,-0.26,0.09666666666666666,0.5166666666666667,0.6033333333333334,0.58,0.35333333333333333,0.053333333333333344,-0.33,-0.62,-0.5299999999999999,0.4,0.2,-0.13,0.16,-0.29
2015-03-01,27.689999999999998,0.685,26.130000000000003,-0.21999999999999997,27.02,0.245,29.115000000000002,0.95,27.58,0.595,0.5633333333333334,1.62,2.1133333333333333,1.2533333333333334,0.9833333333333333,-0.20999999999999996,-1.2433333333333332,-2.04,-1.873333333333333,-0.6433333333333333,-0.4,-0.24999999999999994,0.024999999999999994,0.195,-0.16999999999999998
2015-03-16,27.95,0.72,26.73,0.13,27.29,0.12,29.17,0.94,27.68,0.44,-1.3933333333333333,-1.2833333333333334,-0.47,0.6833333333333332,0.98,1.3766666666666667,1.3966666666666667,0.9633333333333334,-0.13,-1.0566666666666666,-1.2,-0.7,0.18,0.23,-0.05
2015-04-01,28.22,0.79,26.71,0.5449999999999999,27.81,0.44,29.395000000000003,1.02,28.155,0.63,0.6433333333333333,0.9633333333333334,0.88,0.20000000000000004,-0.05000000000000001,-0.5333333333333333,-0.8666666666666667,-0.9699999999999999,-0.56,0.14,-0.65,-0.35,0.27,0.21500000000000002,0.05500000000000001
2015-04-16,28.49,0.86,26.69,0.96,28.33,0.76,29.62,1.1,28.63,0.82,0.22666666666666666,0.7566666666666667,1.05,0.6433333333333333,0.43999999999999995,-0.09000000000000001,-0.5633333333333334,-0.9533333333333333,-0.9033333333333333,-0.3433333333333333,-0.1,0.0,0.36,0.2,0.16
2015-05-01,28.659999999999997,0.95,26.32,1.15,28.2,0.81,29.65,0.9950000000000001,28.67,0.825,-0.2966666666666667,0.6233333333333334,1.4766666666666666,1.3733333333333333,1.2366666666666666,0.5266666666666667,-0.26666666666666666,-1.12,-1.5666666666666667,-1.08,-0.6499999999999999,-0.35,0.36,0.19,0.165
2015-05-16,28.83,1.04,25.95,1.34,28.07,0.86,29.68,0.89,28.71,0.83,-0.9933333333333333,-0.34,0.6866666666666666,1.2666666666666666,1.2766666666666666,1.0933333333333335,0.6233333333333334,-0.15666666666666665,-1.0633333333333332,-1.2933333333333332,-1.2,-0.7,0.36,0.18,0.17
2015-06-01,28.825,1.115,25.52,1.625,27.985,1.06,29.71,0.895,28.72,0.925,-0.006666666666666672,-0.3666666666666667,-0.65,-0.5333333333333333,-0.4200000000000001,-0.06999999999999999,0.2666666666666668,0.58,0.6466666666666666,0.3499999999999999,-1.05,-0.6499999999999999,0.42,0.16999999999999998,0.24
2015-06-16,28.82,1.19,25.09,1.91,27.9,1.26,29.74,0.9,28.73,1.02,0.9933333333333333,2.016666666666667,2.2600000000000002,1.01,0.5666666666666667,-0.7066666666666667,-1.7133333333333336,-2.3333333333333335,-1.8066666666666666,-0.3033333333333333,-0.9,-0.6,0.48,0.16,0.31
