date,rainfall,rainfall_ssd,rainfall_ceq,rainfall_eeq,rainfall_jon,rainfall_lak,rainfall_nbg,rainfall_uni,rainfall_upn,rainfall_war,rainfall_wbg,rainfall_weq,rainfall_aby
2012-07-01,5978026.5,6.282057414046102,6.706278208985844,5.647432781676783,6.777083434870195,7.006884990209026,5.258362893829604,6.098583701489378,5.5165004725596125,5.682236052017568,6.075290420975208,7.380451640338699,5.140474214607943
2012-07-16,7021377.0,7.491197967940264,7.419736174747544,6.247803422393236,9.035997863664424,7.342075714968805,6.549850169183133,7.483279212190154,6.896961250111754,6.835788241147406,7.826347050361268,7.583091003464536,4.995646480559948
2012-08-01,7348882.5,7.595560054733114,7.853103843260617,5.4701052900769565,7.189669335055399,8.324449115396876,9.272115507389792,7.049993717097431,5.845548440553278,8.393896685424101,8.798306824081685,9.197693488674595,7.7790365431122686
2012-08-16,6146604.5,6.247525323352589,5.041039444140509,4.50417976371125,7.060434232543782,6.302838528621522,6.003066943052319,5.82374763564456,5.746388351405545,5.805529011117211,7.227040112707135,7.23076917063775,5.117129365872942
2012-09-01,5420573.5,5.742284581235953,5.631101261711003,5.238685593025147,5.9279865037203106,5.348847212418598,6.877993124940147,5.330278960874051,3.6770717588157913,5.520225003431238,7.143635345909229,6.4942864870611485,5.385910322295601
2012-09-16,4168050.25,4.3671754555417275,4.302071935763295,2.718102839461847,3.7219745568931346,4.2876543359214905,5.032045539789958,3.68475412356816,3.870063667828908,4.319271548174582,6.434610662830441,5.290487067402099,3.2856053361315225
2012-10-01,3568809.25,3.9407528744172224,4.556512357815314,2.9274972733308045,3.4188687473600416,2.602724110842934,3.0412286625754144,3.603728241316367,3.628221307968377,4.339856831594839,4.688229094557175,5.964033166360236,2.945807730094875
2012-10-16,3326969.75,3.3253872801233353,4.596010636782238,3.237208576644808,2.5562577675699387,2.292672388029965,2.608092410301018,1.669744393336155,2.4029740124142687,2.181869124004941,4.020771251568381,6.058166203894788,3.7464610850153472
2012-11-01,2384401.75,2.160738277888193,4.310449149741276,2.9674436121423153,2.046608338816324,1.3427678784894577,1.2859737357151977,2.129399478519087,1.311399622590904,1.5312430302978317,1.8106459973824256,2.560115395920103,3.3403531502883452
2012-11-16,549504.0,0.5800929870875667,1.5377334364813422,1.7413929977102751,0.969862907467427,0.2789691157384216,0.0016467341949904,0.0099496790720752,0.0007462383804098,0.0253338437076456,0.0432545824454852,0.5572932789420034,8.17277477836733e-06
2012-12-01,205314.421875,0.2271470915680665,0.9159484416672364,0.6585218362169413,0.2956621739143679,0.0704991326609391,0.0,0.0,0.0017564833169543,7.013448672801166e-05,8.505811552233323e-05,0.2413239555582654,5.541183972689132e-05
2012-12-16,197873.3125,0.1417566590859136,0.0435125971865454,0.60768570353146,0.3609374301934074,0.0,0.0,0.0,6.716583010102771e-05,0.0,0.0,0.0095987468687658,0.0
2013-01-01,145556.9375,0.1319724957781513,0.3032629150496364,0.6230923900525688,0.1639568540681759,0.0076765585664441,0.0,1.7501538980732814e-05,0.0026024475998017,0.0,0.0,0.0735875197772441,0.0
2013-01-16,155471.28125,0.2046977692308883,0.7518214741617087,0.2219837915605354,0.0145101906995534,0.1862354473998417,0.0,0.0328197730022436,2.9049210541275453e-05,0.061194125774173,0.051036735194344,0.8211979811576802,0.0
2013-02-01,94534.46875,0.0644699521723752,0.0202390680385066,0.2806456818281893,0.0569087299109318,7.904223000787746e-05,0.0,0.0,0.0,0.0,3.451700517555969e-05,0.16590039617025,0.0
2013-02-16,142996.8125,0.1676557271060485,0.6158753992711254,0.0676904558851174,0.0115302474107465,0.0993790874292716,0.0,0.0,0.0,0.0038455084592079,0.0087900943646348,0.8760073300876765,0.0
2013-03-01,383143.5,0.495693791754122,2.2538700092890194,0.559648481956563,0.0718190055936657,0.3147250495596908,0.0004733709065666,0.0355017159919297,0.0353808742173231,0.0083410639505022,0.0185766794863821,1.916149175140395,0.0093508353067901
2013-03-16,1236262.25,1.6291999848307546,3.1615260064054342,1.7594416213350856,1.33226021562368,1.9200888232046085,0.5126449054529639,0.4294198824518531,0.1129439925060985,0.8677954724814713,2.088860469486869,3.49132928095256,0.0015767331389912
2013-04-01,1264652.625,1.589487229198011,4.914820616494564,3.035214678625623,1.372523008252916,2.0001745084589464,0.0428354378561225,0.3521475177988016,0.2123516366367804,0.5204273928595937,0.3964225185772076,3.1352994102785385,0.1596764731369465
2013-04-16,1738936.5,2.1686926509649496,4.3468718656682395,2.519509021718513,2.23053436819703,2.9626943252197275,1.19378875450889,0.8417783776388191,0.4063144081989093,1.5950451851152896,1.5679589138147365,4.003738524508148,0.7398177168112269
2013-05-01,3964469.25,4.307986762511532,4.909020321867378,3.823853782787774,4.146991615085941,4.904521992690924,4.052706630861557,3.1189700669294464,3.2258357999029337,4.554879220422729,4.8645645172630125,5.502877862619289,2.9031296507301647
2013-05-16,2970983.75,3.4670463621672827,3.5522589271467324,1.0261402473309127,1.9412731097897784,5.429990621726855,3.407244549430204,4.105708182323219,1.6047050812930252,5.807797059429042,4.754364088932635,6.122409415531624,2.4545845299274487
2013-06-01,4478762.5,4.77506988688077,4.582988913013746,2.6140317191225884,4.145755911476102,5.21790360729086,4.941481689118013,5.411246560937541,3.3132401704407575,5.21198188306341,6.0035768560983,7.04194182832414,4.891170734117757
2013-06-16,5134629.5,5.744569255344837,5.543965057899656,2.8813646979324736,5.688808302466128,7.365569071906736,5.351727842595844,5.447040504880824,3.795814734281007,6.200633063409278,7.104262887768789,8.249347272772754,4.9597341235699
2013-07-01,5759165.5,6.14992515989623,6.857445605096993,5.5378312649035335,6.729841379114274,6.9287471822487365,5.9832662320043415,5.243251666622576,4.204074309999106,5.373797351084272,7.880043157530394,5.917691096644279,4.9114304773974515
2013-07-16,6068809.0,6.23489924834841,6.2276864072579725,4.874715477996965,6.60523534213861,4.511973308210757,8.201466087560252,5.244457405227375,4.235954522523213,6.048769043370848,8.652629202180592,6.7523201130664265,6.459202922983908
2013-08-01,5719170.5,5.57325623332157,5.610824628439217,3.226364985841643,4.812559906748546,4.844932245890067,7.21407152775561,5.869574382952832,5.820956581989093,5.478964366593467,6.920172089300394,6.538285774142309,7.0331488059250304
2013-08-16,5600826.0,5.498527577069054,5.079999187923135,3.2530090742195967,4.655882436559769,5.570163429573296,7.174521479075558,5.241734676331314,4.160972004035915,5.824345062448532,7.589514694111539,7.23570019261316,5.66721772974607
2013-09-01,6530069.5,6.753187863365343,5.755522835031571,3.202139969583243,5.723750182766351,7.26430364543012,7.434801149966483,7.752987685510965,5.895895596255285,8.834830496843262,8.342466901743608,9.122865152026815,7.479908119012185
2013-09-16,4826588.5,5.206342369869544,5.211645752125647,3.730294734310643,5.112335814894239,5.654050944373606,5.77705284179781,5.6240017625195105,4.165578662017702,5.2575388587702445,6.244585703932851,5.869686331344665,4.977975159287508
2013-10-01,3170774.0,3.442575892663658,5.359156665298959,3.3527456796688706,3.453973594323683,3.1240433165216994,2.331301173907492,2.27733310626703,2.3228306560276892,2.5382299958825145,3.365279077250898,5.395354536415144,2.0566849522718815
2013-10-16,2823877.25,3.467827268730922,4.69434815872256,3.5530963784413614,3.393214951505995,3.863066894553486,1.1371471943132123,1.811160129692336,2.608527266370359,2.335767653719462,2.540007077997231,6.907394031493502,2.0506891437424426
2013-11-01,1477266.75,1.6410008451436744,3.9684679101415576,3.310783764971277,2.4082969831367578,0.8167958254588096,0.1111762570152145,0.2697170244752123,0.6484269731758561,0.296937432447502,0.765063306499589,2.109025771390692,0.2790628624299484
2013-11-16,617164.6875,0.66992394287386,1.045604616158335,1.535000334482712,0.8002976806949995,0.3418976932151965,0.0,0.0304807933063526,0.070467184446722,0.1042135133410822,0.3531430499069787,1.4962621594874488,0.0017161847890648
2013-12-01,219806.390625,0.2770304247853087,1.111101642817251,0.2050300431101642,0.0988339665425886,0.4323811741484129,0.0038285532611707,0.0008845392987417,0.0164631001512071,0.0360776010660427,0.1975535700282308,0.8107421801714757,0.0
2013-12-16,14994.009765625,0.0105982654444298,0.0077575427593641,0.0,0.0006766184948029,0.0219567060590012,5.690378778515909e-05,0.0051785623934851,0.0,0.0026228488751436,0.0053994343776238,0.058767295561533,0.0
2014-01-01,23202.037109375,0.0031456578784688,0.0444090205222152,0.0002655460445322,0.0005488623907161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-16,82746.125,0.0922882489911677,0.1730124975245902,0.0,0.0114580679889558,0.1348445073595963,0.0004043406187778,0.0021470778486892,0.0,0.0154087247804007,0.0085222432992255,0.5457896944142183,0.0
2014-02-01,134611.0,0.1729477670058076,0.8071706565285282,0.182313374524103,0.028913519801338,0.0202920200492608,8.820575671857044e-05,0.0,0.0015419993724628,0.0003860632011336,0.003651321669264,0.7318681561354796,0.0
2014-02-16,138420.9375,0.1651646525817127,0.1744997691101632,0.314361565650065,0.3611502133797153,0.1335053973100437,0.0067646273683207,0.0209132205342203,0.009484735593617,0.0856079269103417,0.0514444372569684,0.2018914994395144,0.0424663922296835
2014-03-01,2032491.125,2.5684357412188645,4.257529519706399,2.9465327268046826,1.7225647399031745,5.5285468088255385,0.3021603830661251,0.4482522887126002,1.1827254117335275,0.8223097485760362,1.3986365897979491,6.687261578677473,0.0986009863363001
2014-03-16,684950.375,0.7606370463931249,1.3482385945941324,1.280193733233525,0.7885055068517074,0.8828430078498566,0.0071551090690663,0.0236069149026315,0.1810959865759543,0.3058515474883337,0.3296554816959071,1.8603017163208384,0.0
2014-04-01,2575101.25,3.0821540405916625,4.660394085231029,2.089892017125514,2.7432592215778016,5.60382239343777,1.8193587251013503,2.4164688103489325,1.0092221964123784,4.407380592917924,3.1430154296283477,4.730858285492727,1.0875497228455493
2014-04-16,2615193.0,3.0149181015534547,4.782007226059404,1.2161537367223063,2.68730555690938,4.45423039812833,3.181787824799694,2.548587504298828,1.7741901429812126,3.364602705531156,3.346218172673387,4.43639192713219,1.8827434657241189
2014-05-01,4651815.0,5.405945260694318,6.814311501287926,4.068313224853674,5.422722325112909,6.86242542920898,4.661418764165097,4.371212484458083,3.923301659067397,5.7943050027449905,5.497104578592134,7.3498594486760975,2.93670210910613
2014-05-16,3686097.5,3.898754187021318,4.661980128336639,3.7408859811944506,4.137388004841277,3.2299132047224375,3.96196471893255,3.6937758756382104,2.968568998492918,3.4289740169503156,3.9844199557608273,4.879966980601103,2.6875572257813225
2014-06-01,4245168.0,4.689984350911083,5.904041008456997,4.472385276663776,3.962371708174936,4.60730615863655,4.472326188272097,4.59072304634798,3.100217161896369,4.144221366318968,5.61636342372258,6.342199479694321,3.977754612942982
2014-06-16,4368151.5,4.813602092117565,5.379089590599285,2.4789011269103622,3.25977647675212,7.049095046450202,5.404523254700418,5.009384259014312,2.758812997305133,6.954868497804008,6.30435793709168,6.941267056895926,4.1385659618872666
2014-07-01,4872301.0,5.13949204698132,4.638386802183774,4.524804645160416,5.069303985118758,4.276855446513958,5.356609314648706,4.501236739768789,4.876261622412097,4.460940931237991,7.368573016267901,4.86640588845947,4.281394608641056
2014-07-16,5275111.0,5.363659828123162,5.2828399610203105,3.983902066849122,5.322004357962115,4.957316760781456,5.213242071535736,6.762141295865189,5.145346006232678,6.451118154680208,6.032057175615455,5.118885861068378,6.813818918007628
2014-08-01,5957368.0,5.79671818018587,5.892518421322574,5.251746931226967,5.320474705136953,5.226829332506034,6.166117187250615,6.5813668950556865,4.64633303319412,5.337584065330772,7.427669222948125,6.047678401685991,6.977014492837876
2014-08-16,6032779.0,6.15964972973977,4.997326557477946,4.875646525444396,6.52577056324528,5.59071771540143,5.749452848182079,5.939151742017407,6.368665146812777,5.5883136323085365,7.2429490438281485,6.848284304528911,5.669602682308622
2014-09-01,4818088.5,4.995402789902855,5.3508050958535645,2.7506151941523953,4.975872810865257,4.7432487818206654,6.137041828933508,6.126583126107775,3.2877257430042017,5.389988076447983,6.7159580106433605,5.613606587620227,4.651237021556135
2014-09-16,5054086.0,5.360920076651126,5.5669172707378785,3.722816717022545,5.636242161354258,5.6097104974042535,4.30206221869314,5.502341207904553,3.7503679898335824,4.907099660307439,6.284599711201488,7.310165034457744,4.941178800227886
2014-10-01,4174716.5,4.417967661645337,5.092572132371378,3.3062250619851508,4.595481711180427,4.77456851404891,2.38529463402177,4.779296513319753,4.289814344738623,3.8299448428493,3.7042465279280057,6.527562286593374,3.79686082980653
2014-10-16,3423771.5,4.248478818780145,5.664835931979302,2.744163700073163,4.1907418181596645,4.088962313288401,2.4196809062470073,3.7305254821301026,3.4330921044229026,3.481160358907494,4.175341663782287,7.28363147724288,3.716094723746629
2014-11-01,904690.0,1.1092414951613203,2.6250694539424195,1.319211670821591,1.5304908850359034,0.8994432806594107,0.4342674026199444,0.3123147938794609,0.329610105391969,0.3976956288172523,0.8250377560788301,1.7513296874413715,0.0058936096991885
2014-11-16,1224340.375,1.3917064859359425,3.180370107593061,4.3940760994743115,1.79572572964389,0.3215159368382554,0.0104822391455578,0.0326893129997387,0.1664901303290675,0.0758052418593878,0.6564496390694631,1.5974372248383426,0.0
2014-12-01,66467.515625,0.0537387993793766,0.1538083711412101,0.0626378947319396,0.089978786093816,0.0148334941814503,0.0,0.0050190945049558,0.0014960559901633,0.0001877084722107,0.0015656515773472,0.1420516193888909,0.0
2014-12-16,23638.70703125,0.0083976833609146,0.0358992708360046,0.0332862892043376,0.0114508533189607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,28.064130783081055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-16,66034.28125,0.0804709363835899,0.1357338508008217,0.0002248100104622,0.0069452482779348,0.0573676490757633,0.0245404191260234,0.0002098389647725,0.0,0.0024879388550039,4.7000396392482935e-05,0.5224608520005504,0.0171016848882335
2015-02-01,116993.796875,0.173330287391416,0.6495190670661515,0.0051311449091837,0.0500731573090294,0.0172173841288736,0.0014656743450154,4.23637509569914e-05,0.0,0.0002910984436169,0.0404961831545018,0.9099522727414856,0.0001714242224293
2015-02-16,433233.28125,0.6177472045247692,1.478804704774442,0.113746297403398,0.2787729447923774,1.4683974253153604,0.0247645192869768,0.0098829353421123,0.0,0.1861319144806821,0.4201301756587202,2.3061405997898765,0.0027405770143656
2015-03-01,1436670.875,2.0949890796911665,3.4267065011739497,0.379657962847862,0.4473788386010657,5.620819979848809,0.4082628528306253,0.4393536629321976,0.1831036165777424,0.8431336102628328,2.696206714024575,7.04872862806899,0.0248305702440107
2015-03-16,1232326.0,1.4679435533802652,1.5111995372586564,0.9177040217523844,0.9631144503200442,1.227975644951956,2.743232425304051,1.0353746015317056,0.6429641501270802,1.6501803544468845,2.3221208708302687,2.3067563912548623,1.44851123950679
2015-04-01,1674134.125,2.0305695122932805,4.600413304383506,3.967185975774984,1.8397323132940184,2.617602157714377,0.1458904945713761,0.8636948571962382,0.4668528767066426,1.4355431220834478,1.0333404428784667,3.298970176228534,0.2623128762368035
2015-04-16,1230364.875,1.4084250647014755,2.690393201919351,2.7974029746097986,1.771562241081002,1.861523179561911,0.1697314535733951,0.4074440356653924,0.672880186980344,0.4182747467317458,0.2450775343218643,2.259410216001901,0.114340858008848
2015-05-01,4053035.75,4.348299419234603,4.124999287651873,3.080824148466291,5.154421828800728,4.668500102463683,3.336053214878539,3.215855731329859,4.80811285873022,3.703450538704365,3.938317654025873,5.674500175102873,2.779199682006325
2015-05-16,3216521.0,3.789960126554848,4.543804067222868,1.5261564422217104,3.3630854107775288,4.47864948597386,4.11640642456986,3.4890508022274545,1.9125166034458536,3.709235605956629,4.652048833448709,6.87691753280052,2.068712539821877
2015-06-01,4395276.0,4.622048962609358,5.497118907998814,4.8148490001083895,4.350352942132112,3.611270578122866,4.549961893893447,3.2888578923176635,3.4684985535844284,4.231306186522097,5.580198035196642,5.920382912461071,3.5232765411357083
2015-06-16,5629106.5,6.098487873890942,7.159797493674349,3.101744560210275,5.78405038665237,7.694041309941254,5.798504983720114,6.864887420306341,4.324260907186738,7.249137901454845,7.505980806256219,7.258522975998399,6.193672390940377
2015-07-01,4076652.75,3.981726089863849,3.5461790358795504,0.7214767221202308,2.061103360463983,3.944402067489412,6.527701244134453,3.7365789760852888,2.966619690090297,5.07937868858084,8.179766257084758,4.9050739184270755,4.35441724897684
2015-07-16,5410543.0,5.759156884051241,5.930662526499351,4.6207821306633425,5.872355980115021,5.2330159331026005,6.141310810163756,5.049155032274278,4.715909453746631,5.961715962119133,7.394035553584563,6.236920831613573,4.366404505976188
2015-08-01,5989136.5,6.082111667316777,4.249191128701361,2.314638360679059,4.882375129967183,5.608401950794663,6.2958300746959495,6.309359375413349,6.015024522012338,7.4568899258852595,9.462361549777182,8.04871924755794,5.735521332317924
2015-08-16,5828036.5,6.112419200549808,4.823582355991703,2.65564750772274,4.8638350066608185,6.033570375472471,7.060166250359115,7.27745297743446,6.107399549152586,7.542967677738128,9.037028674339115,7.001080322189286,6.322739599804669
2015-09-01,4843524.0,4.827950186055439,4.483000168114158,3.1326027073623455,5.271387216915229,4.920430902477344,3.5386707153573593,6.5271408990502895,4.719406155408254,4.5562671561899535,5.318155299506771,5.264339674558803,4.51954542019347
2015-09-16,4419771.5,4.765219551609488,4.312204375527138,2.1977279732549317,4.521126267180037,4.31941701010975,4.783952341430715,4.939684135340335,4.594687535920917,4.593411165248422,6.349147395405184,6.387655091116031,4.221420536461724
2015-10-01,3841136.5,4.083284962014971,6.163156927443069,2.8384463320371776,3.6798007136010655,2.8026784291179014,3.7444469327576857,3.11453834719981,4.442282670472688,2.445778290557233,5.198027084324838,5.262811823821495,2.74455283229467
2015-10-16,5086737.0,5.369611048163902,7.037756587795482,4.460757133373076,4.534802267115054,4.5837423579170276,4.963405169661953,4.220370740853417,4.42404442379657,4.577446472687345,6.914415723835071,7.460322783385239,3.3681641533345736
2015-11-01,1285609.25,1.454875558011529,4.102623364448699,3.4652277700249297,1.948330175536927,0.8721429354137256,0.4423800069129665,0.1907599661508624,0.2136856247285975,0.3706440433708482,0.4105707809863497,1.8017655685215064,0.0419174278074059
2015-11-16,770100.125,0.9752079579719029,3.075696961407828,1.9191104368767613,1.408073094356175,0.664360285076734,0.4737193181002011,0.0785526481400955,0.0998936803234,0.2075784788464177,0.4766815651635443,0.992841986073068,0.0016859594073121
2015-12-01,249336.59375,0.2182178671266972,0.2717376815419202,0.3497671693363186,0.55038056015856,0.2324358392344824,0.00040622069087,0.0429792645614534,0.0941205778857267,0.0376893212367897,0.0158610151036145,0.1821616708605368,0.0
2015-12-16,67426.5703125,0.0428923142473655,7.032908409397088e-05,0.3411656182680062,0.0209790367470787,1.0262437653707685e-07,0.0,0.0,0.0,0.0,0.0,0.000351923869722,0.0
2016-01-01,13211.2783203125,0.0063512342159551,0.0099915012694488,0.0118725245566939,0.0014393512053916,0.0001551297047657,0.000335938452487,0.0,8.003100588587915e-05,0.0,0.000149969144194,0.0324812165037584,0.0
2016-01-16,34444.19140625,0.0263045073410247,0.173128064877818,0.0963574568051566,0.0124362923618134,0.0009017808661336,0.0,1.1301038126532878e-05,0.0006552196753939,0.0,0.0,0.009361634756562,0.0
2016-02-01,32.17704391479492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-16,20878.08984375,0.0298789573059265,0.1869993083099683,0.0338238861461071,0.0071803353646734,0.006587410815682,0.0,0.0051559589927194,0.0090471482047623,0.0017805230902211,2.788044459083381e-05,0.0842145578398402,0.0
2016-03-01,1338939.75,1.7240805192835162,2.4812670251202444,1.168221940711034,1.3695785661776652,2.571742722232342,0.0118885640001785,0.0683048323271044,0.5386143865665352,0.191681673865118,1.0357088171429498,6.21448733943692,0.0
2016-03-16,1041929.0625,1.3885715407928871,2.4045854205133463,0.7801509173294223,0.3210743120369919,2.0866003119449883,1.4845130348820506,0.3767116517668183,0.0609482912420016,1.3432081860760363,2.009347418119673,3.831110543069053,0.4500333090381127
2016-04-01,2396842.0,3.0441438586226326,6.492916410221341,3.32701654969651,2.412492993956526,4.535837740220411,1.3736795037028762,1.4662872675326049,0.9247740175230214,2.5477008560938788,2.577009725316921,5.610105311870724,0.7857384087817413
2016-04-16,2418351.0,3.036373490040926,5.7720421881054955,3.5729616877574246,2.8906607917438345,4.706072253973314,1.0971382762872284,1.849358730589138,1.36710388408879,2.800209091065056,2.1340859648790724,4.797963725563768,0.6511417360885033
2016-05-01,3989504.25,4.412392963946728,5.213492158471814,3.055019442336874,4.649541459531468,5.08784553030648,3.2252375147636223,4.095662978492633,4.62480642617214,3.8409320958001647,4.43923502195734,5.439960039022926,2.0874197385708304
2016-05-16,3251716.5,3.751899638414721,4.42330076477695,2.445113292258292,3.3926009073333985,4.913227492144451,2.702253647013758,3.8484985516256183,2.7896914153798997,4.522899653444963,3.397516075909661,6.05409545295361,2.5754322999023347
2016-06-01,4757044.0,5.104779241042406,5.299615759420091,1.528012397876924,4.528575011372128,5.653404142378979,5.841145916461838,4.985483601624296,4.1159814552281695,5.932565879769421,7.0948607115043485,7.091137918527135,4.098483571295693
2016-06-16,4559922.0,4.930654491025379,5.348076090177575,3.559381689654238,4.032564140835689,6.404812662234163,5.828062653621477,4.716871329462183,2.6008936724906446,5.086769575212736,6.96246903798728,6.267641614448489,4.256151680657613
2016-07-01,5336516.5,5.689355910742922,5.939622441245526,3.3310733169168656,6.5690628350716445,6.528825026185164,6.815265685351294,5.268360542710511,3.9088486787488663,6.003822399121603,7.24684498442435,5.5474001131915,5.164515219514464
2016-07-16,6759561.5,6.680419599903412,6.792883357268231,4.262789518073921,6.044482283848328,6.787683153832142,6.189588853066045,6.620949594587445,8.067933637304112,6.92430903444963,7.88531819214295,7.261532556627018,5.691076702167241
2016-08-01,5434721.5,5.377077644866294,5.220648407759466,2.9170074297501625,4.4667451546609485,5.028213446081334,6.489163700641619,4.923510621412132,4.691989715442482,6.598968912983804,7.731453213559469,6.649934961790052,4.313246296856106
2016-08-16,4208863.5,4.350424661478166,3.1840593585447583,2.066462349948515,3.3971847889657862,4.199342026617788,5.524969475213075,4.56627759516944,3.6395587474615887,5.164300542135603,6.061005305455804,6.412225385539005,4.504160586805878
2016-09-01,4428485.5,4.520188253431654,4.010397789441291,2.318595841575439,3.8983786086200736,4.111300819140216,5.174728469052255,4.752027476124971,3.9740674930073943,4.876206509058468,5.943628856055034,6.34718170362588,4.71985273172263
2016-09-16,4214214.5,4.3956139210332426,4.027592448539972,3.2717718607739,4.301766538324073,4.210660349970399,4.985453841733968,4.274079637443454,3.287034065800733,4.505576190639583,5.46384508988448,5.461935449576626,4.685650971421263
2016-10-01,3336256.0,3.665373024128387,3.2611350697531285,1.7141085231275743,2.6535981110082205,3.101124894690104,4.122833089268044,3.706751309489167,3.5419476480580356,4.118407305105682,5.334778452602431,5.2455563737445745,4.301548257138871
2016-10-16,2526232.25,2.9852506176049927,4.078307004946545,3.076078092821916,3.212085881908568,2.740876818730361,2.221648109059278,2.5548464326340574,2.6660801579243136,2.372096314850398,2.367448108207502,4.063653021149926,1.6403606713910337
2016-11-01,556678.625,0.6986076025781526,2.105469729478675,0.9831083055021136,0.7397303079409949,0.5100847566772166,0.1301114288767477,0.0984058968967421,0.0924689204247927,0.0801205463603143,0.2825919336858586,1.6496168061235976,8.077285930884405e-06
2016-11-16,1118161.625,1.3951602948096415,4.52217005459436,2.3069645228159548,1.9940454976524675,0.9554564045493876,0.1795959755163277,0.0611443061815494,0.0209085349569388,0.0435767894978383,0.8229937900207676,2.06366044738784,0.0045042555117737
2016-12-01,166161.578125,0.1774485609726272,0.4165370638292416,0.1876644231274049,0.2296613732962114,0.057513884407091,0.0,0.0,0.0422099736470187,0.0228876407611772,0.1789263364367455,0.3980640384038122,0.0
2016-12-16,9031.8779296875,0.0079169941404919,0.0017068421132243,0.0056862916911265,0.0326559979823356,0.000698832248674,0.0,0.0017218532891744,0.0016074598445312,0.0002780220844311,0.0,0.0047564069073686,0.0
2017-01-01,1238.6011962890625,0.0018506985444175,0.006250467339328,0.0011915113464395,0.0017932355529783,0.0040222523050548,0.0,0.0,0.0,0.0,0.0,0.0056395597318209,0.0
2017-01-16,10623.078125,0.0129233983821148,0.009013625377589,0.0078687636836242,0.0,0.0,0.0,0.0,0.0,0.0,0.0014493626446126,0.0908998514166135,0.0
2017-02-01,76800.75,0.0719541681274804,0.4999499575440516,0.1304042112431918,0.0126917775496794,0.0,0.0,0.0,0.0,0.0,0.0,0.1686245307790201,0.0
2017-02-16,592404.625,0.6349510927274303,0.8762767059312955,3.543505827620312,0.8142842565064821,0.0958032427798681,0.0,0.0008815653264019,0.0096333116136513,0.0,0.0,0.088279226105884,0.0
2017-03-01,216646.015625,0.278102139714942,0.7608113075292348,0.0910183162097943,0.337435454286074,0.1995749046874288,0.0,0.0336769777915928,0.0,0.0,0.0010681380106577,1.1145365284917388,0.0
2017-03-16,647878.1875,0.7556486090730662,1.2602482853780574,1.5525222536852374,0.3491590590172856,0.7357801399767749,0.0141598620530263,0.0660794073114798,0.001454297632395,0.3464143026866593,0.6803510199887509,2.101424235175666,0.0
2017-04-01,1153467.75,1.4280262838134865,1.7974589473774192,0.4991054704435833,0.7929937534522533,2.0621999023748803,0.5384914695191049,0.4246616946310944,0.1795996683701163,1.4593117365495472,1.818035980833297,4.394873785223819,0.6245120366710073
