date,moisture,moisture_ssd,moisture_ceq,moisture_eeq,moisture_jon,moisture_lak,moisture_nbg,moisture_uni,moisture_upn,moisture_war,moisture_wbg,moisture_weq,moisture_aby
2012-10-16,81169680.0,89.1344428552854,96.85767854293464,69.871375731628,92.96135100887028,93.8399346509404,93.55490471478278,89.00529747890268,69.76817758023934,97.23696129563548,97.43068835720156,98.3929808762648,89.90774114035904
2012-11-01,77426672.0,86.1369504244293,97.84054799516744,74.0328148710167,88.54833154628456,90.65160071041488,86.48953777891276,80.52833258379408,63.608075660625566,91.85104995882514,94.22820490632976,98.09543106575111,81.870593433169
2012-11-16,60687576.0,69.45299700949161,92.84491896327702,66.95667813787124,72.850326542548,73.07659160253199,60.27737255402688,55.365261501018495,38.003288759467154,68.76090447433434,73.53881473629559,90.87857866496569,51.66944935354851
2012-12-01,46364656.0,52.86098160496808,78.70633590918416,55.784721845870365,55.59350732689996,52.936785600437176,42.53116720400932,37.856157905875506,24.47199605348864,47.62824251990118,54.55102647860512,73.59368003702176,34.6226426611478
2012-12-16,36886572.0,41.81805264037744,61.68469762246689,43.32851113700412,43.93039851187575,42.624248599663005,33.44138043859929,29.461614772095977,17.613288184732493,37.881773263793576,45.21559295634491,58.79516716070692,25.21828783368989
2013-01-01,28547202.0,32.57177839280297,46.35943376872051,30.018311023195317,31.92553083471423,35.720493305706086,26.19695869377853,23.06192957858258,12.528604224938377,30.3768013999451,38.31917373339679,49.59334859229798,18.39237629057762
2013-01-16,23496348.0,27.17511191188216,39.685452711481915,23.349318502059397,24.690257741170356,30.750156541736875,21.559796661027228,19.178596465701965,9.441991711048956,25.47813958276146,33.30970395448449,44.53035220692156,14.426816400799924
2013-02-01,19903848.0,23.194288624304228,34.189370626182495,18.7361905213527,20.071441336062644,26.877806366410127,18.377138730168863,16.575689135208062,7.485880685083719,22.051725912709305,29.443719443603168,39.35833864895626,11.94811529160078
2013-02-16,17352798.0,20.314698379676926,29.259106658460414,15.812879362670714,17.08518333495792,23.96007901088392,16.227821647460658,14.925435173672652,6.317914080360678,19.737390200384297,26.361684982477392,35.07302415168912,10.521821371267787
2013-03-01,16362526.0,19.49523561862659,31.597489115320613,14.01149435020594,14.883873306365142,21.62369074183706,14.868218709100775,13.819088780720088,5.564869184004496,18.14785376063684,24.02744937913728,38.74229860042775,9.517520172542088
2013-03-16,16573713.0,20.233324665193084,37.85457555449178,14.284489824951224,13.433954332780973,21.929709913930505,13.057085341718007,12.659152535647204,4.747441632501884,17.83746740323909,24.49418887638991,44.963359723837755,8.35923983815459
2013-04-01,18582364.0,23.049606528347915,51.78723016252935,24.61579537448515,14.63944564934854,23.36418011976866,11.922743360360071,11.200668467765404,4.037918518589473,15.266061625034313,23.45222385670402,52.36178755018573,7.510217072830434
2013-04-16,19711278.0,24.7344577149544,60.410358111650595,28.09356709299805,17.936681612892745,27.307311352976,10.62272560411147,10.040095665458583,3.549672241592909,14.69061384847653,20.495412484316187,56.24690755819043,6.708849758162032
2013-05-01,31453898.0,39.176009683550966,73.79358430782557,41.22664887275092,33.85687160866881,48.934144314404115,27.86064536980879,17.616068357979948,9.125164437973355,33.361041723853965,39.92768679963657,70.80127700023763,11.21073693726165
2013-05-16,37058112.0,45.936289169158755,69.20348081788963,31.0472374268372,32.3605513045456,64.67666446559497,38.87893031570211,35.356035554614955,14.77773254403106,58.025528410650566,55.905221087699566,82.91728265355897,17.77009406101758
2013-06-01,47838724.0,57.60133984682158,79.38058765871116,34.06803124322567,43.45643256327777,77.2681588414773,58.64292383566891,55.66990291262136,22.88620413298083,73.9712119132583,72.7834551983732,90.87044888872212,38.85847828109013
2013-06-16,56660872.0,67.1445598132635,84.71612072306185,40.967957402991544,59.10719855736426,85.95296916981647,70.41952628722827,68.77574005978678,33.58597391981813,80.27504117485589,82.02229264915849,93.61912623666404,53.95031276160357
2013-07-01,66599160.0,76.57178148856734,90.82879140167316,51.396613510730546,75.48637781460181,92.05118630174417,82.99963290452325,78.98833364196715,43.04763911771843,88.90247049135328,89.39553498031411,95.35171288131778,69.17752999720956
2013-07-16,76751832.0,84.1881791333098,93.47942738608128,64.68311023195318,86.34626506807031,94.82319322373516,93.17008491077983,86.5760032803365,53.51429173531553,94.4827889102388,94.83208583913814,96.37253136217528,86.70358571295694
2013-08-01,81607184.0,87.17178396517885,94.54316259773417,64.0357413830479,90.31997108230172,95.7832323876315,95.61474127749226,92.41492288563796,62.63600776530391,96.42672248147132,96.91890927183836,97.30666141358049,92.43758138777788
2013-08-16,86497216.0,89.5063494127335,95.33068339829948,64.65381801430739,92.363436982162,96.90695159160254,98.55331662782903,94.7109732546758,71.7663256574326,97.9005146856986,98.19836239345824,97.84614085775394,95.03102618361083
2013-09-01,88719328.0,90.9012451164317,95.84458273496092,63.66622181877303,94.13523085420933,98.05673072544288,99.63449261020844,96.73320150260577,77.26131269397295,99.25076173483392,98.7729524510016,98.11841957149824,97.4405113477816
2013-09-16,89078136.0,91.75418392555306,96.5890720098475,64.95535714285714,95.44982454430256,98.82625574935106,99.79149774954512,97.88914975794292,79.05368021763286,99.81183090859182,98.76599749058973,98.26815128888222,98.52369547018884
2013-10-01,85710496.0,90.9934865117546,97.189518794593,65.2513277693475,95.35334015661046,99.080513684594,99.54587097392026,97.61396523901485,73.10010600661583,99.6731951688169,98.19217539912604,98.36976098457843,97.99703515952004
2013-10-16,78769208.0,87.70595191658772,97.26627003122934,66.08169168653805,93.24489066510706,98.45523475568103,90.98070354646153,87.5552895426047,65.99221553827094,94.867643425748,93.52163284731536,98.45041461858844,87.09807227234676
2013-11-01,67822448.0,78.40354526936245,96.56905787686064,68.68379443962714,83.0465038827696,90.34135775763924,69.88206658792734,67.21570196555646,50.40992311327382,78.86858358495745,81.4203045904902,98.08844571185573,64.71259650265091
2013-11-16,56212408.0,65.44791995591632,90.60141557819873,67.00354297637112,69.1282207492608,73.16846737100961,50.11014460369649,46.0337524139573,31.540764652540965,59.433365358221245,66.6923376454809,93.11114029492327,42.773416426378944
2013-12-01,44164284.0,50.947765167697554,76.68780346030226,47.89406297420334,49.61988660363258,55.53288514959698,38.79342101062981,33.9270918758763,20.704378839546855,44.18040076859731,54.23574395361918,83.52338874088527,31.56071528229932
2013-12-16,32683590.0,37.62768789741875,55.645803414711985,31.795499810318663,34.76278958313026,42.591927000318776,30.897989354231175,26.48930914526071,14.15297840274851,34.90895553115564,43.33865411240428,62.28745012694958,23.643815110222302
2014-01-01,25688094.0,29.869980992006735,43.31115936082427,23.614012031216127,26.168849709198422,35.72555387312719,24.44767093880678,21.160910094971033,9.98651129672912,28.51097138347516,36.43526100030286,51.22329681187698,17.696115477629988
2014-01-16,21424038.0,25.12717400053247,36.93340969705259,18.724338825059615,20.698750284303213,30.762170408488547,20.00997542056373,17.580257466733684,7.51285569689771,23.95519832555586,31.751022152035652,45.589987242504975,13.837129976281275
2014-02-01,18548642.0,21.966347493359585,32.63554845107023,15.487301512031216,17.205512639308573,27.222053030648027,17.224566667730713,15.420260046030528,5.9730178040027075,21.049891916003293,28.239137606541775,41.791940264905634,11.63561529160078
2014-02-16,16051047.0,19.12155364030933,28.45946739155212,13.17843932907002,14.725562108067711,24.363885536682,14.576849642480926,13.398173990106082,4.965779340204605,18.315207246774637,24.95673430536927,36.72348129526097,9.541416932145848
2014-03-01,18117870.0,22.652904446136795,37.25840570790307,14.748955059072188,14.16331290411671,34.44737066806321,13.233256256583775,12.379541877199015,5.1859777513825565,17.338115907219326,25.244178059966252,55.58224206721449,8.509823940796204
2014-03-16,17098260.0,21.24291379534521,37.13228019786182,15.957431782462606,13.172642110991974,30.17247483947357,11.658506440131516,11.127889308483905,5.508646563725303,15.377072467746364,21.82819733483321,52.74093529948845,7.610167077481164
2014-04-01,20936770.0,26.07123044250856,44.8038620666074,19.21388094786473,17.245698898528122,45.208237510815614,12.390253415584,12.044438308510356,4.065662637138077,26.54083859456492,27.344789728724095,59.78100258902105,6.95332556273835
2014-04-16,28937570.0,36.50227538681576,65.75040461373635,21.94351730164752,28.22120008447867,65.50403593059794,20.84680547131867,19.85171192561043,5.814850425303652,39.90531155640955,38.90395827023753,74.69862294097783,7.738521416612408
2014-05-01,43089808.0,54.16720223390357,83.25075793840753,34.40084408194234,47.63907707053969,83.23218270413042,45.59832971558081,41.44493862596227,19.23602436874976,63.52679796870711,60.455073984337815,87.4212287218741,22.38644660961771
2014-05-16,51537732.0,63.38625852109144,89.24569741731062,45.8677311402558,60.98089076258245,85.37161300605675,57.435227599195585,49.09541083569218,32.084655223060906,70.73050370573704,68.70975749578159,92.23973459407402,29.55484373546647
2014-06-01,59584880.0,71.0185993523661,92.05620711664274,58.44132072404076,70.42348994378919,86.92789402978278,71.19499952117981,61.466469141028014,35.843458242333675,77.95288910238814,78.80462293947129,94.16562855677712,42.6528375267417
2014-06-16,62616512.0,74.25900403068522,92.38980829287196,56.74513941578149,72.83068525197388,92.12410059656632,79.00515529734733,74.3847649533081,35.873207147144846,85.92081388965138,83.41628088088954,95.54269383262668,56.203289228908936
2014-07-01,69745208.0,78.8875370717784,92.69292096924936,56.52719894862346,76.423343730708,93.55048044082152,88.35953809812622,78.11833020290469,49.194956384024934,90.98967883612409,90.17432289187904,96.55997898765524,69.36187331411031
2014-07-16,76906896.0,84.5846474853106,94.8382000957396,63.86943827227401,86.37617376612405,95.28661368914796,90.45826284036134,87.5168447924658,59.54930584824451,93.55380181169366,92.94785402154632,97.1636649031306,82.44892335596688
2014-09-01,86616648.0,90.77155735522658,97.35686931546196,68.73649875352265,94.33274848100857,98.45813789334667,97.75734988987136,96.83942223750694,71.95411701597763,98.68703678287126,97.94505256781898,98.30558578164673,96.19615035810622
2014-10-01,85213744.0,90.95435605005233,97.51277667601268,66.33266719054845,96.12950417519576,99.0330957693884,94.73551568934148,98.36486468611942,72.90834259294736,98.8645964864123,97.83996019556092,98.46127099671055,95.95793995907356
2014-10-16,81826240.0,90.5692429617797,97.7707492762543,68.00331264903534,96.63966598433896,98.9876588187076,87.29393973249913,97.7288497658792,75.542977380998,96.40699972550097,94.75009734781293,98.50502170024888,93.53428169472608
2014-11-01,68013760.0,79.31276507482463,94.77750233650184,59.406595491003685,88.5678428696754,92.37753882235074,63.52247262744597,81.25187164360732,52.61854541042441,81.65157150699973,81.40801172500325,97.2099358373044,70.44098223421076
2014-11-16,56866628.0,67.0238373856889,91.53451754086028,63.05355110557121,75.21431588523897,73.010878227606,46.443487247422354,55.61926933149917,33.745663946255924,60.296918748284384,68.74337494050967,91.67371455730242,43.77756138963817
2014-12-01,43681352.0,51.055420373844505,75.6199993161458,52.78110435183178,55.290838125873215,52.51434491552438,34.362893829603856,38.68976019152933,21.49233527465931,42.89537469118858,52.67161337775278,74.40132953109952,31.757993442470468
2014-12-16,32292390.0,37.83058429456817,54.52537099090474,33.47439979406026,38.31506075965819,42.67394063937338,27.09225069428927,30.354339170921403,14.703309194477438,34.25442286576997,42.41593475533249,57.95530499168262,23.635266486838432
2015-01-01,25488720.0,30.149813325408175,43.409189860721696,24.97705702633861,28.478766611430615,36.0450840202195,21.46420619593322,23.9243703870268,10.200286249792455,27.707027175404885,36.049301259031715,48.93520255650194,17.50180942470468
2015-01-16,20907838.0,24.88162725758617,36.70171134514121,19.555878089096034,22.0715489651363,30.38189352884922,17.26797371277173,19.31744861247057,7.478943956984304,22.6302206286028,30.670950871803747,43.22481645466711,13.373687622081668
2015-02-01,18353108.0,22.03347450018884,32.8164079418268,16.000171051918493,18.43214900737564,27.428423425474747,15.390064880135348,17.10055289542605,6.216563613548412,20.285226804831183,28.011657400597063,40.07369954848473,11.451481984234023
2015-02-16,16368594.0,19.78966757682139,29.292441701429254,13.583444545306742,15.793454730805472,25.0899204198734,13.846574041561592,15.35329257162509,5.293639124104372,18.435626544057097,25.791429606714836,37.24097907520668,9.994416943772672
2015-03-01,18615722.0,23.888043229253736,37.9345523034489,12.02988158465207,14.112650071481951,36.58612357120087,12.943053316627829,14.003333245152245,4.657508828563036,17.61723853966511,28.17927140570242,63.069690943429265,8.936964439354478
2015-03-16,16811518.0,21.609594702528,34.874541247805965,10.289634931172772,12.36360147187835,32.21208843754269,14.106196332237367,12.803650201052882,4.095648619998212,16.79851084271205,26.344600441310085,56.11155929108351,8.13772338038322
2015-04-01,21569126.0,27.713146472995646,48.40193530739246,21.59365515933232,14.228767626799232,38.952775627305435,20.031919350719825,12.089210602894104,3.797220040359145,22.640317046390336,34.815490741141346,67.40072917839231,7.36760461236164
2015-04-16,21583404.0,27.14853167895685,53.985000797829905,35.91094461305008,17.787127968937842,36.007701853454165,13.120228756344368,10.338507909843656,3.2926461103235116,17.583761666209167,25.170220763206853,60.2248508498743,6.266502098641987
2015-05-01,31150050.0,38.26325451517234,61.448232236887094,39.68755080750054,36.38640055885889,50.8304112209117,20.80833825454081,17.644764688764848,17.24672081944391,26.897440296458964,33.039918011508675,72.29203407001613,11.313759330527391
2015-05-16,39199384.0,48.49164143618701,69.25505482231188,35.562757424669414,48.20562026838223,63.50508333712828,34.92808519807195,26.9625076056189,24.794881987815625,40.5257720285479,50.38738480508805,86.28917614098283,13.019522893219236
2015-06-01,51696952.0,62.120196147630814,82.13813285007636,48.97941618794711,61.799838353315785,72.17290177148323,59.49211941775465,45.74759596306976,34.32112980063093,59.26843261048586,69.28800350452127,91.37812840043526,32.78605478560134
2015-06-16,61102448.0,72.63948585545258,89.40611821559644,56.69175089421201,76.4504906261169,84.82372261942712,66.72537667188048,64.11463982434327,42.113040729529864,75.58778479275323,80.86716890927184,94.45888209322978,48.993523858245744
2015-07-01,64314968.0,72.47723684454928,85.07848366728213,43.39304343702579,67.91885173993566,84.62642879912565,83.47270724933763,69.7466601412661,43.29352657189931,84.96953060664288,89.02449379137282,94.46638024839594,67.42237931355223
2015-07-16,71890112.0,78.8202661119057,89.34274772618478,47.03169371883806,75.23212951229814,89.4945523475568,91.18663612857918,80.88530726700351,54.966627073834246,91.6460266264068,94.31654263834206,95.88497617350193,81.01339991628686
2015-08-01,78524960.0,84.33567992272972,92.16425608060362,52.72581562974203,84.86220229392079,93.54083177740334,93.92351645545376,88.01158699505304,66.52312349132151,94.22924101015649,96.30062086271796,96.88443210386102,87.24466910054879
2015-08-16,80148056.0,84.17039087121002,89.31134172194488,42.88520892044223,82.82237547519252,93.9555193770208,95.30736265840967,92.13383905187692,73.06238425482458,97.17604309634916,97.37742828711114,97.14696759346116,90.8415031159892
2015-09-01,83721416.0,87.81054541176762,92.92950033052954,51.11387654454801,88.16940410046463,96.70514367685232,95.30740256009192,95.20971667416204,80.3089645835728,98.10188718089486,98.0331523385108,97.68807924655736,91.21521253836852
2015-09-16,82198032.0,86.78453479948735,90.96035355262258,44.36139375135487,88.77530298599603,96.91185846350017,95.89748459795064,96.31784212057882,77.23122852727435,98.37635190776832,97.9283303768442,97.8243280427251,91.8861326853316
2015-10-01,78846064.0,85.85785488294916,92.11226606487496,45.74492602427921,87.4480862332261,94.03554920533722,93.55258243687554,92.7764014179519,76.16955311186891,96.5634916277793,97.46640418811924,97.91132915587907,84.47964724211701
2015-10-16,81648656.0,88.31459157580598,95.66818254348172,54.45017816496857,89.97083861325015,95.03716585454713,95.39691799406263,92.44549086003016,80.05615796262947,96.9541929728246,98.22798857785662,98.11797556064188,83.84151474281462
2015-11-01,73563520.0,83.22451721554569,96.3264947913105,65.85920902883156,86.01707443870423,89.6942939113803,81.62075047083985,77.06626147456417,64.1709771766479,86.4263587702443,91.97849694976853,97.66851150050655,63.47170030694819
2015-11-16,57726076.0,66.97843490536248,91.42602407166792,61.73848363321049,69.85961107320402,71.08323466460222,56.88787228269544,50.309055977355094,38.923745481946945,63.29046802086193,74.11354540734652,88.48098883093817,37.996421844479585
2015-12-01,44811372.0,51.639358929113186,82.25276960951925,45.47334638521569,54.315978652890145,52.410401202240536,40.57914498675264,35.43675762545964,25.63204209612118,44.793068899258856,57.04806277852291,73.68026215401548,27.121744488884755
2015-12-16,32228142.0,36.858780516497326,56.05187034124325,30.219545984175156,35.66700783052279,39.07951181747803,30.62028561624158,26.69159711383297,17.136510658135048,34.06315193521823,44.779496387314495,54.174108538766525,19.3998566993768
2016-01-01,25222462.0,29.30105689395769,43.74425562470081,21.253295713201823,26.290827972187024,32.670795573568924,24.01207624413445,21.0093631782228,12.395127686884557,27.534660650562724,38.12179833859732,46.86300076294823,14.158257080736677
2016-01-16,20639972.0,24.3089634761719,37.05782842098065,16.387835668220248,20.125312733534784,28.136965481123912,19.160719985954607,17.016421523240126,9.167489654776045,22.714016607191876,32.94152641370657,41.93272610158469,10.596522997860664
2016-02-01,17148606.0,20.401081040919813,31.474309877134196,12.965239201712553,15.786515701660331,24.077732934104468,15.6249062310467,14.03383343033253,7.0174280304481655,18.99652587153445,28.506708886773676,37.25544382324616,8.172736838433634
2016-02-16,14974015.0,17.96175183114463,27.31123914381454,10.741886888955127,13.257931044286318,21.445432396739378,13.85928971015418,12.552576320732255,5.918918509010562,17.08887592643426,26.054874421321333,33.38128337898515,6.980254017068179
2016-03-01,15250595.0,18.907404139656123,29.01562036973717,9.978551613646218,11.736475289989276,23.03556059019081,12.365685949819644,11.316034132694902,5.268934713335121,15.515541792478729,24.933838640591876,46.20101184445862,6.204236088503395
2016-03-16,15298178.0,19.490630669118513,30.307036289863,8.401679865326251,9.918272979822596,24.158218156564505,11.75170479937434,10.021385842967115,4.737220136148256,14.702717540488608,24.488569744299745,56.21348792415544,5.441719810947819
2016-04-01,18420954.0,23.942022524781592,46.00119959424651,13.723151623130285,10.52541975338727,31.160754132701857,13.411054162543492,9.340921867146372,4.181685600980881,17.43943350260774,30.375521892441483,66.48295873825873,4.871440374732583
2016-04-16,25282062.0,33.33340763167834,70.65549134924434,27.95125867114676,19.21063009715047,52.053207113256526,13.00198311360807,12.689525409380703,5.4200192855409535,29.686762283832007,35.3013996452213,77.88050479656799,4.309454861757046
2016-05-01,34164840.0,43.54313947656816,79.2761688208074,38.18757790483416,36.85420931214868,62.86655243863564,18.134736010470203,22.513037022830083,18.718044752672515,36.66467197364809,41.902481828408256,83.29731842457444,4.6306048565249744
2016-05-16,43944624.0,54.68956913151426,84.28343477170667,42.05426918491221,50.28466062319264,72.45457443417277,33.360372043285345,43.7175769159546,34.239855933177516,53.019046802086194,52.58105287067884,89.45086488311883,15.971447423495489
2016-06-01,47051016.0,58.0884769458427,84.52080056531948,32.630819152395404,48.3229968807876,80.35138212122592,47.07787212308871,49.57981931694929,33.52459864362619,67.66916003293989,67.41106195647471,92.04427601215714,24.97569993488978
2016-06-16,59296448.0,69.96447919955916,91.08502017369896,44.148517098417514,65.3054634954674,90.2688988569607,72.8311121396878,62.95541784608873,37.20416171756261,79.36461021136427,84.82094492277074,94.67471514514776,46.42258278299693
2016-07-01,66859044.0,76.22062274396171,93.5321240511523,51.526006665944074,76.03916073691393,93.58020060112028,85.13374245858205,72.40285971270602,38.60765418853851,86.06811693659073,91.32955479600226,95.828230335322,62.12280252999721
2016-07-16,79103464.0,84.59577985400375,94.47348355330644,52.98785362020377,85.56129577281736,95.80391866660597,91.3057825517924,85.53316711198117,69.66438688583216,92.863601427395,95.28535888893695,97.02044326041548,80.43651753325273
2016-08-01,84222008.0,88.14702404170613,96.27178645512775,59.96626381964015,88.77663514962472,97.18435493419554,94.36671242059565,89.62758260363482,77.51304647687651,96.03497117760088,96.94227274693895,98.03296311583055,84.68426774253558
2016-08-16,83008608.0,86.12338478493724,93.3497629305432,50.46610462280512,83.87744094616109,96.03427979416183,96.05476106872666,90.35325123673977,76.99254122124731,97.15466648366731,97.51399645221304,98.23315572899078,86.19347618826156
2016-09-01,80331184.0,83.3352588987747,91.90603273382116,40.82610624864513,79.76174578418949,94.64318161118447,94.27154690841766,90.7222692521362,71.39034701201834,96.85616936590722,97.7181239994808,98.21656473177993,86.69004046135244
2016-09-16,82206720.0,85.731690101603,93.22963254234196,47.569132072404074,85.16789323195893,95.36074047087754,97.39220959555657,91.52978757175735,72.11789085150133,97.4609181992863,98.27218448492192,98.22289344990182,91.0275730164636
2016-10-01,78793664.0,84.99581452656476,93.09337459253688,49.36142084868849,84.52396269941839,94.31565075823124,94.60842883135952,89.07689611385942,70.59137003972054,97.32128053801812,96.88886124691732,98.12231561042113,87.19680727374198
2016-10-16,72528128.0,81.25665744128882,91.497606510292,46.245539101452415,79.7104331156383,91.19260326062206,87.89567306157628,86.37642522684585,67.91890493888654,92.97945374691189,90.31848418638862,97.80553575225444,78.32508022509533
2016-11-01,57337320.0,66.51865198036047,85.94463630354008,39.93645675265554,66.30216151671704,78.72129309167084,62.69603297475022,60.34581095738208,43.29431523557735,71.34597858907493,73.89831480119413,93.305454454492,46.97383673611757
2016-11-16,45838032.0,53.90924457157717,85.1143974104721,35.875105002167786,52.56486987035773,61.87360535543513,43.82955198391164,38.77292928758499,25.87121633012759,49.27526763656327,60.95548500843681,86.88073618250722,30.74994186587294
2016-12-01,35172472.0,41.38832030016531,70.6354487223324,25.57714102807284,38.73015969717646,45.46557220274147,33.21422614677435,29.026920584111533,17.33390327854196,37.673157425199015,48.6880813827716,70.30470401360799,22.08868797088643
2016-12-16,25655910.0,30.28957160812576,48.26044587293989,16.0724938353566,25.624291272703644,36.545323102144906,25.942290196954705,22.47536771513981,11.79417394663908,30.355260087839692,39.40875535412971,52.27946418520881,15.95030549483769
2017-01-01,20667120.0,24.59392394326083,38.26783434771707,11.763121037014958,18.796146473015565,31.03908989480395,20.824837600153224,18.004464167614614,8.504313702951581,25.11620230579193,33.98674988101934,45.39375633184496,11.96827984024742
2017-01-16,17694246.0,21.244851743844073,32.804067222868085,9.061282313570343,14.59442217402606,27.391143722391732,18.11748451814729,15.532676053543558,6.811635503275988,22.21769489431787,30.75985105784623,41.27151576551224,9.930463590596224
2017-02-01,15297014.0,18.508538118146753,28.55610168911988,7.361678273357901,11.8539331318842,24.163913429573295,15.82008830242283,13.3010990119309,5.462018021124692,19.61048929453747,27.69330571539826,37.092557502532735,8.229331864477723
2017-02-16,13778639.0,16.73392988712843,25.804018783195424,9.322868964068936,10.314872916463592,21.455106676078145,13.791177538545025,11.585974081373507,4.575516542779416,17.314840104309635,24.847120668022324,33.1400103810989,6.944840886894243
2017-03-01,12512808.0,15.205756883432088,23.152153285919443,8.973017830045524,9.428464234655747,19.21713192768341,12.26596566061225,10.454029820639663,4.034538759467157,15.508013656327202,22.35265326872323,30.515118256975978,6.140994151706818
2017-03-16,11379422.0,13.910936406808204,21.24765352526841,8.422297549046174,7.878193334308087,16.911118448016758,10.696885873208414,9.268238604798816,3.485994035531374,13.724878191051332,20.0435888352875,30.418592798268985,5.469450516231048
2017-04-01,12193770.0,15.430238497687464,20.383573822061138,6.578066571374377,6.689517537446795,18.82554419600164,9.52078478628659,8.224259113515515,3.045185719120784,14.380960918199284,21.716907151819324,44.94021174940277,4.8625676535903635
2017-04-16,15656629.0,20.139598850852263,35.91486300120814,9.339640519997833,8.391568277447444,29.649303816202924,8.779783613177132,7.624080712150472,2.7223586551847454,16.922608427120505,25.403466122961103,59.27820719672808,4.257479318784299
2017-05-01,24170720.0,30.374079784039477,59.48761654015364,20.68672264524171,22.026791516392112,44.67800787831869,12.301494118492036,9.188954987963282,6.583273066017855,19.801895758989843,35.98857515251157,70.59019048691106,3.883488672565343
2017-05-16,38575096.0,47.593210369572354,74.51005265677358,33.94216074138305,42.72255661695422,61.232194088984016,34.05195199029591,29.234233221343352,20.648701418956023,40.75398366730717,56.71342426340155,82.9057696396633,14.330368977304436
2017-06-01,45200832.0,54.904947650624415,81.37495725911236,40.571465830262305,49.28010771030315,65.54569310988661,43.24643278960641,39.179790217190025,28.66680077142164,53.39121603074389,65.28602409899192,87.69181894362939,19.51511341968189
