date,TAMSAT,CHIRPS,TAMSAT_cumulative,CHIRPS_cumulative
2002-07-01,-1.2647985790156642,-1.2417211651671478,1.9127484036690112,2.095055718567998
2002-07-11,-0.8555079551660715,-0.8752405705330826,1.7649497621915198,2.018048942540868
2002-07-21,-0.7990775203163767,-0.8555970195988032,1.6268212907096145,1.9427402347236578
2002-08-01,-0.6610609145996537,-0.808577881724198,1.5123439578916118,1.8714960518770005
2002-08-11,-1.2814557555676824,-1.2184056434655182,1.2915530091582823,1.7648246951917714
2002-08-21,-0.700803269044729,-0.8400732407449651,1.1702652499359405,1.6908579257775376
2002-09-01,-0.6634405112499421,-0.7570210238769325,1.0553801388651118,1.6240705268192264
2002-09-11,-1.1067253729607964,-0.8788528344586871,0.8645317646964279,1.546751492048327
2002-09-21,-0.5553388348511293,-0.7665442651353446,0.7681714371111192,1.4791408654928053
2002-10-01,-0.09131748804490541,0.07018741508651744,0.751327868826863,1.4838607188577015
2002-10-11,-0.10729477983969839,-0.4621289324957583,0.7317463608450614,1.4425649882543883
2002-10-21,0.15245210127294342,0.27256375518299236,0.7566762322788673,1.4647790732226995
2002-11-01,1.4574599889141846,1.8759909902592093,1.0052380525481606,1.6255999113138033
2002-11-11,0.11740713242324258,0.4662228963846202,1.0241624624403485,1.6645546778592424
2002-11-21,-0.24157201939168255,-0.26969378154991397,0.9815706101919419,1.6398938221512842
2002-12-01,-0.16440509944661819,-0.37116555909644267,0.9522024241423184,1.606461334459257
2002-12-11,0.665734189125396,1.737739798197434,1.0650905942928195,1.7553311788115475
2002-12-21,0.2587613542208895,1.0472600268312482,1.1082380915671595,1.8445131513899213
2003-01-01,-0.685876708238375,-0.7346906650641042,0.9895082141125437,1.779656079211276
2003-01-11,-0.9568107839926318,-0.976383960450011,0.8243498698718921,1.6939060583586008
2003-01-21,-0.8893167699117264,-0.7203610230451769,0.6707575997113936,1.6302876985519337
2003-02-01,-1.122362722376977,-0.9294245294171513,0.47722953988128236,1.5485970413682617
2003-02-11,-0.07771979290040067,-0.6525937576640001,0.46271613304174564,1.4908367588207403
2003-02-21,-0.577690046244909,-0.8906747891243022,0.3625256025816794,1.412495786342959
2003-03-01,-0.7569246653684121,-0.8785244468290868,0.2316206315784042,1.3352051387305839
2003-03-11,-0.11953270546975252,0.3273149290636436,0.20994197829635494,1.362152137220161
2003-03-21,1.605860289104893,1.3640048222912868,0.48393433324188223,1.4787148145207993
2003-04-01,-0.7375479497874929,-0.7665442651353446,0.3563498422973326,1.4111041879652777
2003-04-11,4.993200668864028,3.3547204863498865,1.2108118922298101,1.6997524008921905
2003-04-21,1.2089621101483605,1.910143303737653,1.4167900120968548,1.8635255034698417
2003-05-01,1.362276122902651,1.1082207122534349,1.6490407022531115,1.9579771649306723
2003-05-11,-0.24701109744948443,0.24653157218194124,1.6055167854268173,1.9779409224232232
2003-05-21,1.5032594984690844,0.09344322994640153,1.8619270131076429,1.9846711027418087
2003-06-01,0.32715158002722816,-0.02701532327520602,1.9167941632846286,1.9809883571834535
2003-06-11,-0.5553388348511293,-0.7560358609881312,1.8204338356993202,1.914286119700716
2003-06-21,0.27038120279892064,0.03669187686727512,1.865572561844602,1.9161104828961135
2003-07-01,-0.24803092458532233,0.0025395633888314465,1.821873882909954,1.914982581604963
2003-07-11,-1.070691480827859,-1.1280990453254034,1.6372004365697763,1.8161176935139707
2003-07-21,-1.156017017859626,-1.0586002815336062,1.4379052271639845,1.7232605604270717
2003-08-01,-1.2046287780012306,-1.1208745174741943,1.2302796905933202,1.6250201898236183
2003-08-11,-0.0454252669322017,-0.29169575273314197,1.2213004171849924,1.5984573944945188
2003-08-21,-0.06665621366919003,0.058216193316538586,1.2086829144300226,1.6021424068986583
2003-09-01,-0.6539221246487887,-0.5015354480478083,1.0954289163704978,1.5574402172724058
2003-09-11,-0.7807206318712955,-0.7281229124720958,0.9604461628389636,1.4931508882642504
2003-09-21,-0.7358482378944299,-0.832221791055428,0.8331529420750036,1.4198628300038294
2003-10-01,-0.1205525326055904,-0.5603168337462828,0.8112995266846005,1.3700793390016917
2003-10-11,0.4546299720069601,-0.42042370353650516,0.8880119404058316,1.3323887775309897
2003-10-21,-0.4891118787268712,-0.04268836923340777,0.8030005582205999,1.3273511903157837
2003-11-01,0.13746373276138713,-0.25097568666269027,0.825361956243749,1.3043084026437222
2003-11-11,0.01066522553888036,-0.1859549360018076,0.8259945987948889,1.2868862723595107
2003-11-21,0.7738358655242091,0.6284463854072261,0.9574075524309099,1.3398642952160513
2003-12-01,0.9472064786166442,0.9141436231595887,1.1185300644871043,1.417539145988904
2003-12-11,-0.3466142143829817,-0.07627346771526851,1.0579377150782396,1.4095983266518746
2003-12-21,-0.8553225320504646,-0.6725955496487527,0.9101708485295399,1.3501090080851341
2004-01-01,-0.6117692697008241,-0.6089182029271445,0.8041403509486452,1.296124217621371
2004-01-11,0.20715192037697364,0.08693518419613874,0.8384438263759816,1.3022918160710164
2004-01-21,0.06993881482788045,0.13553655337700032,0.8492338544975123,1.3126607139822875
2004-02-01,-1.0268389139868312,-1.0768705751077385,0.6720751788165554,1.2182242226211164
2004-02-11,-0.4451975041806411,-0.28118734858592864,0.5945891589334746,1.1925698163648009
2004-02-21,0.14520686471867453,0.223471463081112,0.6182774544459779,1.2105401645031872
2004-03-01,0.25882316192609195,0.5098984511214754,0.6614355433632485,1.2532704231323843
2004-03-11,-0.27488637249571923,-0.1465484204497577,0.6131347955752792,1.2392547518711126
2004-03-21,-0.02246370444954937,0.1910639162003435,0.6080903175156481,1.2544236602237986
2004-04-01,2.715926674538098,1.3847230963769857,1.0723085794937297,1.372777309162255
2004-04-11,1.5118507694922036,1.8339573736703565,1.330191045541901,1.5299645909622233
2004-04-21,1.6733233993331973,1.8493915922615751,1.615744178746116,1.6884860692128427
2004-05-01,0.4077179237584185,0.4823138902350405,1.6844175354830648,1.7288318065259825
2004-05-11,-0.6804376301805729,-0.8312366281666267,1.566619722606337,1.655628909741135
2004-05-21,-0.44646456213728813,-0.6364729103927068,1.4889165740431798,1.5992621786120889
2004-06-01,-1.0394167819954983,-0.9793394491164147,1.3096024990258575,1.5132566733326933
2004-06-11,-0.301741820406116,-0.6929854361048512,1.256699682384567,1.452004770286659
2004-06-21,-1.198169872807591,-1.2134798290215119,1.0501809725001447,1.3457592209792975
2004-07-01,-1.4657045247757217,-1.3284154993816577,0.7978163361908664,1.229578166188362
2004-07-11,-0.9122783323943788,-1.0167756388908622,0.6402892706816712,1.140336524837174
2004-07-21,-0.7242901970216009,-0.8726134694962792,0.5149766871457229,1.0635568460782399
2004-08-01,-0.8572076670591345,-0.7698281414313487,0.3668867754876415,0.9956623479374732
2004-08-11,-0.7898990760938361,-0.6910151103272487,0.23033116298092166,0.9345807678425859
2004-08-21,-0.9548329374261585,-0.9711297583764044,0.06551175131404743,0.8492849415263029
2004-09-01,-0.8143749273539447,-0.8404314817954384,-0.07523815179316742,0.7752872043027694
2004-09-11,-0.8837231725909187,-0.7199132217320856,-0.22787187826845173,0.7117075542577264
2004-09-21,-0.1433286719726359,0.14111914308020723,-0.25362831407875996,0.7225590338639138
2004-10-01,-0.8813435759406305,-0.9428884222307684,-0.4058542623012184,0.6397045031807376
2004-10-11,-0.724970081778826,-0.7090764299552716,-0.5312833539094028,0.577061629367003
2004-10-21,1.1104715319085043,1.4258014034979105,-0.3421830170521788,0.6989662537717968
2004-11-01,1.0165547238536186,0.5844424430407701,-0.16917668162791488,0.748140397386055
2004-11-11,-0.20043899157955586,-0.5826471925591111,-0.2047197955060452,0.6964265796042515
2004-11-21,0.7357623191195956,0.8501080353875073,-0.07983129391523863,0.7685659344648273
2004-12-01,0.06675571800996241,-0.1222477358593269,-0.06958673540463081,0.7566509129343683
2004-12-11,0.2938372269231916,0.02618347272006177,-0.02042848076720762,0.7575668870569817
2004-12-21,0.12803805771803706,0.6403579003354593,0.00031769170903363605,0.811574589572729
2005-01-01,-1.1237224918914275,-1.0492860142213034,-0.19344338426554977,0.7195226195276159
2005-01-11,-1.0506348804897143,-0.976383960450011,-0.3746798424747657,0.6337725986749408
2005-01-21,0.2516534681226258,1.067261818816001,-0.3327503841374383,0.7246836072725341
2005-02-01,-0.8901820777845585,-0.8808231602362896,-0.48649093729896437,0.6471942495504875
2005-02-11,-1.2138072222237715,-1.17243137532146,-0.6956893328448143,0.544497095058688
2005-02-21,-0.044405439796363806,-0.11362756058231592,-0.7044938441447884,0.5333272364394973
2005-03-01,0.534856373359538,-0.3724791096148444,-0.6140334778997122,0.49978120011337174
2005-03-11,1.3966103031425259,1.7436507755302417,-0.37589913009553866,0.6491620133191033
2005-03-21,-0.04904101768653588,0.5146749984611179,-0.3854980146153034,0.6923051760722932
2005-04-01,1.6882808639921527,1.1167587906230458,-0.09738170382189679,0.7874949036547605
2005-04-11,0.33870962090005713,0.5240191191942933,-0.04053391641689916,0.8314458101005111
2005-04-21,1.9394982817868773,1.034005107963741,0.2906321270677,0.9194819737348052
2005-05-01,1.5115108271135906,0.9118449097523859,0.5484563390797531,0.9969581143979866
2005-05-11,0.8724191553218682,0.016003456202448658,0.6967629631899903,0.9969940866063408
2005-05-21,1.2866234917350436,2.8635421527302816,0.9160494823992625,1.2431828523329311
2005-06-01,-1.0213998359290293,-1.115948703030188,0.7398228712961935,1.1453682891073451
2005-06-11,-0.39046678122400946,-0.7823068713561646,0.6717157512281084,1.0763950789426475
2005-06-21,-0.7746016690562683,-0.7090764299552716,0.5377815703466979,1.013752205128913
2005-07-01,-0.9758475571949384,-1.0003562574108413,0.36936100008343914,0.9259299217039496
2005-07-11,-1.3338068818740256,-1.2197191939839198,0.13959892978793972,0.8191450163846224
2005-07-21,-0.5836776676863813,-0.6030370790152098,0.03838233391897683,0.7656686141235255
2005-08-01,-0.8629866874955492,-0.9727716965244063,-0.11069789635311017,0.6802308520146197
2005-08-11,-0.3520532924407834,-0.3189519259899766,-0.17222231033986254,0.6513119225279872
2005-08-21,-0.5067270747095248,-0.8230567908474891,-0.2602523107602992,0.5788161240554772
2005-09-01,-0.77222207240598,-0.7117035309920751,-0.3937787133888836,0.5159461529735465
2005-09-11,-0.393526262631523,-0.4752644376797749,-0.46241011978203034,0.4735149360292534
2005-09-21,-0.9914849066111189,-1.086722203995751,-0.6335103757067165,0.3782268299123475
2005-10-01,-0.5186250579609667,-0.8568508632754591,-0.723579267391283,0.30280973476258927
2005-10-11,0.6715132095618103,0.28692325062279256,-0.609700778626776,0.3262651127536532
2005-10-21,0.23743769592609804,-0.3558507541887142,-0.5702073981634735,0.29415649890917717
2005-11-01,-0.06344221299867045,-0.3547461776164219,-0.5822741354860549,0.26214336914337455
2005-11-11,-0.6583413755707528,-0.8036520672801917,-0.6962854360151136,0.19132499367458475
2005-11-21,-0.10287552891773408,-0.05394310890244015,-0.7151096415273812,0.18531450111722114
2005-12-01,-0.1389094210506719,0.0031963386480324996,-0.7401087748681558,0.18424337414312003
2005-12-11,-1.0642325756342192,-1.1037983607349726,-0.9236753945220914,0.0874791357829402
2005-12-21,-0.7894973260100212,-0.8412673775798758,-1.0601621613497627,0.013409140337708033
2006-01-01,-0.6444037380476354,-0.7241822609168908,-1.171785046397984,-0.05053954276815359
2006-01-11,-0.25720936880786294,0.16541982767063831,-1.217056584307818,-0.037587413431153245
2006-01-21,-1.147363939131305,-1.0944243865809244,-1.4148689637033345,-0.13354132744799732
2006-02-01,-1.3684810044925129,-1.2578121590175682,-1.6505729456828682,-0.24361914315616598
