date,rainfall,rainfall_ssd,rainfall_ceq,rainfall_eeq,rainfall_jon,rainfall_lak,rainfall_nbg,rainfall_uni,rainfall_upn,rainfall_war,rainfall_wbg,rainfall_weq,rainfall_aby
2003-02-01,-1.297401286,-1.255244345,-1.437157305,-1.344388555,-1.180956601,-1.191444143,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.38004203,-0.9331930835
2003-02-11,-1.003923098,-1.103488458,-1.337562331,-0.9166830725,-1.09838603,-1.088195131,-0.9769995978,-0.9977383577,-0.9888061305,-1.004510008,-1.023956437,-0.9191153236,-0.9331930835
2003-02-21,-1.036782531,-1.055061955,-1.163214761,-0.09317781517,-0.9489056528,-1.190142253,-0.974564138,-0.9977383577,-0.9863207289,-1.052204235,-1.066205111,-1.262710857,-0.9321611267
2003-03-01,-0.938563134,-1.049266843,-1.01939812,-0.3700306293,-1.055512709,-1.118191593,-0.9770032434,-0.9977383577,-0.9921163616,-1.052204235,-1.066205111,-1.013769872,-0.9331930835
2003-03-11,-0.946915376,-1.039566745,-0.9284780655,-0.7687716895,-0.9054926823,-1.128828065,-0.9770032434,-0.9855411699,-0.9729556991,-1.051560688,-1.024453386,-0.9894555761,-0.9331930835
2003-03-21,-0.796125276,-0.9191827689,-0.6694870677,-0.3639973797,-0.8784044404,-1.05181045,-0.9770032434,-0.9659162,-0.9892982784,-1.050561263,-1.004646832,-0.6615206572,-0.9331930835
2003-04-01,-0.317285444,-0.280646226,-0.3066351052,-0.8141416432,-0.5504144888,0.5079307744,-0.4216665608,-0.6832251751,-0.7140318081,-0.06322028455,0.04123596989,0.2606002314,-0.7192159625
2003-04-11,-0.227479511,-0.02355186032,1.388666008,1.045227857,-0.2876517619,0.5607745012,-0.6136239642,-0.5891566254,-0.785105045,-0.05797536106,-0.4958643872,0.4557984382,-0.8352468468
2003-04-21,-0.366223921,-0.1615550402,0.9197034343,0.9000305399,-0.3245590579,0.3159168457,-0.705857851,-0.6295242881,-0.7590521362,-0.4382955892,-0.5923080423,0.3054281214,-0.737998433
2003-05-01,-0.3425734,-0.08815657202,0.6516522029,0.6867751429,0.0900851567,0.203119736,-0.575730133,-0.3338659682,-0.5665931429,-0.1964081195,-0.6630845129,0.2715205676,-0.7149637352
2003-05-11,-0.071286104,0.05968451353,-0.2975209065,0.007373927456,0.2575609859,-0.0251463848,0.3509912718,-0.3236434024,-0.2103721347,-0.05801933211,0.3505764607,-0.004498089806,-0.4048666405
2003-05-21,1.093167257,0.9025997545,0.1863318741,-0.1082608237,0.9713388768,0.8012676158,1.475888682,0.503882053,1.183804668,0.6634977331,1.144080483,0.9254347114,0.7888996213
2003-06-01,1.153567754,1.042574746,0.9492073987,0.6850867992,1.035509271,0.8181533425,1.132839688,0.8041397448,0.7113338023,0.7740379967,1.163825057,1.163092466,1.076246025
2003-06-11,0.9013110305,0.8272846655,0.6038391,0.1461308736,0.5360591152,0.7826633454,0.9926302773,1.222230936,0.4333484728,1.437782407,0.9392912623,0.9582135012,1.271017055
2003-06-21,1.251817723,1.292903738,1.450385129,0.7097797141,0.901601956,1.544105542,1.386849874,1.049349275,0.6741051744,1.277897191,1.394448241,1.756961616,0.8935279805
2003-07-01,1.12938166,1.016625853,0.3343333397,0.8283036882,1.386073469,0.533455974,0.797467487,0.867660607,2.253461378,0.8393883542,0.7191731488,0.379993049,1.132613084
2003-07-11,1.089545827,1.041756991,0.4080457043,0.204874822,0.2859612011,0.9237769999,1.366947441,0.8011073537,0.758731533,1.862872515,1.653922813,1.391077349,1.037636343
2003-07-21,1.392353953,1.617179834,1.207411643,1.134529713,1.664166709,1.931297916,1.461697219,2.115991927,1.272915304,2.138041438,1.453288749,1.11518188,2.482301467
2003-08-01,1.593411409,1.296564291,-0.156710131,0.4871360689,1.278287118,1.093690845,1.377377648,2.146880357,1.446004662,1.840404279,1.458983853,0.961826785,1.911655253
2003-08-11,1.546379439,1.837405433,1.576260969,2.284967543,1.922980405,1.961128441,2.212376649,1.243710541,1.3355706,2.034616622,1.926617499,0.9931474327,0.8822958666
2003-08-21,1.487030923,1.466869239,1.135614061,1.540184284,1.427622974,1.255968644,1.341725729,1.437372175,1.822939803,0.7980035402,1.510782428,1.012705314,1.377460671
2003-09-01,1.108476803,1.313489727,1.058628799,1.071963315,1.628060015,1.125902532,1.281059585,1.562409041,1.201275184,1.348089212,1.017958845,0.9655425755,1.551021868
2003-09-11,0.6634316126,0.5649054656,-0.09711541032,-0.2695080767,0.3249613008,0.7495338999,0.8322772863,0.8807345035,0.4918071987,0.7855043747,0.9380418984,0.4818006975,1.380166477
2003-09-21,0.8971962077,0.5850717142,-0.2184981339,-0.6020125016,0.3719161378,0.2744641813,0.9928523967,1.075167435,0.944094529,0.7662383315,1.00840388,0.5390158725,0.9134138929
2003-10-01,0.8849379837,0.7280585604,0.8154864521,-0.6859682979,0.3525875806,0.9059262205,0.6295443525,0.5481745204,0.8029248909,0.8942426559,1.067049498,1.182284269,0.4466756837
2003-10-11,0.9615288215,0.9327654255,1.571216298,0.7384154292,1.132838225,0.7317495659,-0.130489642,0.5707309839,1.186233636,0.0978170659,0.612054613,1.361077515,-0.009955714976
2003-10-21,-0.112415893,-0.2362744317,0.06515771737,-0.5971265565,-0.2520004719,-0.1765402143,-0.7323937053,0.4134059198,-0.07998734311,0.07707121591,-0.5050644704,-0.04575740831,0.04825318948
2003-11-01,0.065223955,0.2721785866,1.195553137,0.66862378,0.4467529841,-0.09510556579,-0.2599113247,-0.2628043675,-0.1057387865,-0.1494918699,0.3992200759,0.1634863555,-0.10718101
2003-11-11,-1.104429077,-1.100288954,-1.008169231,-0.6456617964,-0.9431837268,-1.17724986,-0.9770032434,-0.9977383577,-0.9890920953,-1.052204235,-1.066205111,-1.294137945,-0.9331930835
2003-11-21,-0.722028364,-0.7793896407,-0.06741613305,0.6431998831,-0.6988878186,-1.143129002,-0.9770032434,-0.9977383577,-0.9845559103,-1.052204235,-1.065830946,-0.7355626932,-0.9331930835
2003-12-01,-1.143680602,-1.145910554,-1.408602129,-0.5309500183,-1.022770132,-1.191203541,-0.9770032434,-0.9977383577,-0.9924636282,-1.052204235,-1.066205111,-1.379281188,-0.9331930835
2003-12-11,-1.148727654,-1.237779939,-1.390836428,-1.326288047,-1.174102168,-1.187940714,-0.9770032434,-0.9977383577,-0.9923541554,-1.052204235,-1.064942963,-1.309200721,-0.9331930835
2003-12-21,-1.241146042,-1.251038659,-1.427164613,-1.337021297,-1.180796962,-1.191444143,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.36181432,-0.9331930835
2004-01-01,-1.140898766,-1.211552133,-1.178637847,-1.296099061,-1.174341005,-1.190804999,-0.9768330909,-0.9977383577,-0.992454217,-1.052048403,-1.06497251,-1.250392116,-0.9324739676
2004-01-11,-1.255933687,-1.213077236,-1.379008284,-1.077578001,-1.124150399,-1.169149467,-0.9770032434,-0.9968985661,-0.992478201,-1.052186917,-1.066205111,-1.376420604,-0.9331930835
2004-01-21,-1.132052711,-1.090149186,-1.08771072,-0.6535351357,-1.00438239,-1.095521106,-0.9770032434,-0.9952112801,-0.9924336667,-1.047437028,-1.064601648,-1.150757892,-0.9328135769
2004-02-01,-1.301350901,-1.255244345,-1.437157305,-1.344388555,-1.180956601,-1.191444143,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.38004203,-0.9331930835
2004-02-11,-1.24190547,-1.242607491,-1.437157305,-1.258922089,-1.166584737,-1.191444143,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.367549852,-0.9331930835
2004-02-21,-1.167854414,-1.183385577,-1.283615649,-1.344139414,-1.091591293,-1.120304539,-0.9770032434,-0.9974733219,-0.992478201,-1.051935313,-1.066205111,-1.118014195,-0.9331930835
2004-03-01,-0.990932089,-0.967923425,-0.7434122501,-1.053190534,-1.118029615,-1.144911329,-0.9276598941,-0.9977383577,-0.9924552351,-1.037695503,-0.7931279963,-0.4552257827,-0.9331930835
2004-03-11,-1.284116408,-1.246825975,-1.383565092,-1.31393485,-1.17115892,-1.191444143,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.379808408,-0.9331930835
2004-03-21,-0.988641168,-1.011038092,-0.8207586909,-0.898291312,-0.9627304007,-1.118955884,-0.9742037871,-0.7642130866,-0.6935344239,-0.9002304388,-1.060543559,-1.022215705,-0.8790689195
2004-04-01,-0.031507025,0.1567910106,1.459152405,1.033368624,0.1508129397,0.8619572555,-0.6841425371,-0.1181964016,-0.4548260316,0.1548620654,-0.4391110742,0.3520006667,-0.6617138299
2004-04-11,-0.613562363,-0.5469952856,-0.01500227003,0.644206608,-0.332238842,-0.3271668781,-0.9468978078,-0.7810724214,-0.6833181372,-0.8220641886,-0.9854762338,-0.5813736349,-0.8434101269
2004-04-21,0.012235597,0.03539844172,0.5941501879,0.06070619848,-0.04825964164,0.2317066217,-0.1389937887,-0.3504667659,-0.487076089,-0.02707000358,0.03515342243,0.4454806082,-0.4065572241
2004-05-01,-0.240731793,-0.1698291772,-0.1317813146,0.4592843522,-0.1188310035,-0.1138149974,-0.293096541,-0.5957029034,-0.3523300344,-0.5153243578,-0.2624836499,0.06082265008,-0.487618189
2004-05-11,0.330099358,0.3497856294,0.1594745336,-0.4468706111,0.3657962059,0.439164146,0.7539053453,-0.02972204032,0.371483193,0.4534004911,0.5826526643,0.3620591477,0.2643027594
2004-05-21,0.1190376288,0.1127523285,0.02066371917,-0.4470114271,-0.1657956466,0.230584596,0.3386160146,-0.1817355333,0.2604371961,0.2519233358,0.3664742828,0.2901951917,0.06251817809
2004-06-01,0.4061068537,0.2045377325,0.02856915123,-0.9111340368,-0.01261806723,0.1832757396,0.4062535916,0.6132862166,0.4079889173,-0.05016370821,0.2834897406,0.7112358786,0.7639809293
2004-06-11,0.689894357,0.7704177552,0.4968953096,0.1043011106,0.6487239574,0.8241788505,0.6836173564,1.259650527,0.02512418082,1.398329955,1.084963734,0.7960333793,0.6334606493
2004-06-21,0.6641107905,0.5156877091,0.5229325902,-0.9199527823,0.1412717027,0.3140430744,0.9226207003,1.343267832,0.7995357643,1.006844645,0.8920369829,0.3390637381,0.4439518186
2004-07-01,1.229740484,0.8919281824,-0.3407216533,-0.4971629624,-0.2301608444,0.6745170266,1.59917763,0.4120109896,1.828696947,1.172409637,2.02100828,1.01630503,1.051561344
2004-07-11,1.322229102,1.173910757,1.343951549,0.8362730447,0.8572388484,0.6308090604,1.736074445,0.7792681924,1.600213242,1.141580983,1.481037239,0.6620708199,0.7863133781
2004-07-21,1.537127514,1.469642842,1.47313145,2.150074275,1.812210031,0.8163777646,1.325234311,0.9401544087,1.569070757,0.9418891576,1.418318567,0.7531995674,0.6750072531
2004-08-01,1.01456171,1.269784489,0.5779952462,0.6596737614,2.060945414,1.632768331,2.000880362,1.616982446,1.534487977,1.206354189,0.9050736584,0.04970089934,1.69709624
2004-08-11,1.046852008,1.157518634,0.7716031102,0.8248533131,1.213941106,1.126224978,0.9678937476,1.30957638,1.269887073,1.442045864,1.138943854,0.6725120783,1.873692938
2004-08-21,1.142873664,0.9592513828,0.7589226319,-0.06522316401,0.7893597939,1.055102903,1.677051729,0.6938249671,1.624074212,0.906557705,1.065253991,0.5634563299,1.496313776
2004-09-01,1.013621765,1.100099603,0.1450541362,1.066951949,1.116346819,0.8417983418,1.335352809,1.687107913,1.102605609,1.785877779,0.9382755013,0.6640843505,1.534440208
2004-09-11,0.5766745293,0.4008213174,0.08191569177,-0.3562500287,0.2679059661,0.4394907558,0.5937456053,0.2770314111,0.3006719885,0.7877008436,0.7463708029,0.4114636679,0.4878666835
2004-09-21,0.9832167377,1.074668945,0.7900879139,1.188471287,1.226664848,0.8832066206,1.285793038,1.040878304,0.6103492687,0.9285912103,0.9513748842,0.9542468722,1.453186478
2004-10-01,0.412317724,0.1381630228,-0.1403397898,-1.022228471,-0.3653712137,-0.0021601952,0.295391387,0.1301620977,0.3254708185,0.3877224811,0.6128563409,0.6886841272,0.2599961201
2004-10-11,0.087259639,-0.1435297722,0.4032575627,-0.3895414584,-0.236405187,-0.4261841891,0.036373215,-0.4086396453,0.1733447214,-0.3375721529,-0.3131323725,0.1798756286,-0.09271463566
2004-10-21,0.6938171136,0.7528033684,1.259100557,-0.0745109099,0.1897292669,0.08528542766,1.328991808,0.1319211222,0.3918580836,0.162822199,1.621887107,1.012930105,1.438581859
2004-11-01,-0.389589694,-0.4462595883,-0.134577821,-0.2503855968,-0.3710916101,-0.7836690224,-0.5928681828,-0.593042077,-0.548795388,-0.5336136398,-0.4269460078,-0.1949206904,-0.7343526206
2004-11-11,-0.497650515,-0.5308920262,0.1700535238,-0.5774664176,-0.403594119,-0.7105760593,-0.7281579932,-0.9763117367,-0.947845201,-0.9076123763,-0.4768194297,0.05934957657,-0.9331930835
2004-11-21,-0.967384824,-0.8894219135,-0.5963360148,0.7858556021,-0.8128894163,-1.108983723,-0.9770032434,-0.9965990432,-0.9488619721,-1.052204235,-1.066205111,-1.213909772,-0.9331930835
2004-12-01,-1.250724152,-1.233295315,-1.372289086,-1.315654897,-1.131964756,-1.188697065,-0.9770032434,-0.9977383577,-0.9921015927,-1.052204235,-1.066205111,-1.344666459,-0.9331930835
2004-12-11,-1.224471842,-1.218896776,-1.373162839,-1.169967932,-1.113284806,-1.191444143,-0.9770032434,-0.9977383577,-0.9912655812,-1.052204235,-1.066205111,-1.362961082,-0.9331930835
2004-12-21,-1.203145911,-1.164147248,-1.388062113,-0.5618841864,-1.120474496,-1.191444143,-0.9770032434,-0.9977383577,-0.9905740036,-1.052204235,-1.066205111,-1.370889521,-0.9331930835
2005-01-01,-1.302116723,-1.255244345,-1.437157305,-1.344388555,-1.180956601,-1.191444143,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.38004203,-0.9331930835
2005-01-11,-1.298149138,-1.253848604,-1.437157305,-1.344388555,-1.180956601,-1.191444143,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.370836178,-0.9331930835
2005-01-21,-1.250791983,-1.21411651,-1.414175736,-1.127913642,-1.091180908,-1.191368429,-0.9756718874,-0.9972903452,-0.9920769758,-1.049238432,-1.057388104,-1.379041524,-0.933053856
2005-02-01,-1.277808512,-1.237244829,-1.285068729,-1.334377983,-1.180373732,-1.191444143,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.337720025,-0.9331930835
2005-02-11,-1.236834175,-1.213550519,-1.429969657,-1.109963943,-1.15461026,-1.191379906,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.289097625,-0.9331930835
2005-02-21,-0.94934572,-1.015414183,-0.8399313049,-0.9635759331,-1.139430308,-1.07950928,-0.9749489124,-0.9977383577,-0.992478201,-1.045438179,-0.9336819516,-0.5862516703,-0.9331930835
2005-03-01,-0.976154604,-1.060044496,-0.7553607431,-0.7195592272,-1.145315119,-1.187289718,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-0.9752135826,-0.9614021821,-0.9331930835
2005-03-11,-0.695461914,-0.7927275542,-0.6773893179,-0.08775387782,-0.8070608303,-0.9017494087,-0.7753964807,-0.9946378089,-0.9332022009,-1.020586544,-0.7688467155,-0.5720838138,-0.9331312237
2005-03-21,-1.012318155,-1.090376139,-1.090400855,-0.5927509462,-0.929097382,-1.180417842,-0.9770032434,-0.9730853327,-0.9924563871,-1.052204235,-1.066205111,-1.248893676,-0.9331930835
2005-04-01,-0.783326428,-0.8888878704,-0.5882977299,-0.7684968787,-1.037090895,-0.9843657983,-0.9498631303,-0.971649312,-0.9864320352,-0.8821797346,-0.9115816904,-0.2793162978,-0.928949344
2005-04-11,-0.450942764,-0.5093812796,-0.0521881291,-0.5757863052,-0.7674199756,0.1091662539,-0.9085457205,-0.8100170472,-0.9341970471,-0.6861887245,-0.6432358694,0.4905071996,-0.9301885018
2005-04-21,0.020904102,0.1071533646,0.430152532,0.05309743921,-0.1684194101,0.5210721427,-0.3042495245,-0.2903596533,-0.4166224213,0.2191097422,-0.03281291301,1.017204112,-0.6814834753
2005-05-01,0.1596014742,0.3470056139,0.8941683253,1.496255307,0.2970611654,0.5610150194,0.05902914635,-0.2810083496,-0.1217158165,-0.1068232088,-0.03906932064,0.636631754,-0.3673848143
2005-05-11,0.1795296449,0.4818119702,0.9394040776,0.09129752175,0.5157461166,1.33745899,-0.1836712141,0.4674307221,0.01061900694,0.5115561741,-0.1540413099,1.365473904,-0.4259595836
2005-05-21,0.7199993887,0.6383868008,0.2888487694,0.9837597588,1.277597202,0.4413232612,0.09808977762,0.4015269809,1.12090345,0.1115707757,0.1416178942,0.4320187709,0.01998140085
2005-06-01,0.874873273,0.8979905169,0.9648147335,-0.8294036903,0.3299245803,1.04812455,1.682800957,1.175759413,0.4233784133,1.611885223,1.432986027,1.050999018,1.448768597
2005-06-11,0.5338110867,0.5634566397,0.5323962098,-0.3940887807,0.2280377845,0.7238882976,0.7710703802,1.134632713,0.1494348816,1.056476008,0.8221366515,0.6499504562,1.039709002
2005-06-21,1.041103007,0.974596757,0.8888303331,-0.08974867149,0.6567159119,0.7956091114,1.119318555,1.162754165,0.9310804673,1.200788293,1.224861509,1.137842064,1.258610404
2005-07-01,1.349102361,1.076755235,1.71406038,0.1947628614,1.201101395,1.175416684,0.7425461131,1.119979065,1.120377985,0.9992561006,0.8658847859,1.060979694,0.4557363216
2005-07-11,0.884419595,0.9384938301,-0.1804637283,0.1416915273,0.9435068428,0.9613995399,1.418001928,0.9920677677,2.042084371,1.410965933,1.067859193,0.1012389925,0.9149176026
2005-07-21,1.617517224,1.733843757,1.699697222,0.9390061924,1.630673181,1.974274308,1.382796918,1.732351293,1.222918959,1.885507148,1.995404837,1.546716707,1.457041667
2005-08-01,1.242235273,0.8583565646,-0.09238640983,-0.06764903268,0.1907408753,0.2067871822,1.288214977,0.7448937633,1.330006168,0.8402617482,1.797157397,0.8408711728,1.402221699
2005-08-11,2.15875791,2.028286288,1.480480164,1.458331167,1.835395204,1.6038526,2.053467779,2.204936572,2.303747215,1.979073526,1.93430207,1.867316336,2.519105225
2005-08-21,1.740156112,1.724014713,0.4017316896,0.6662910225,1.760306333,1.580017049,2.532909031,2.482751146,2.179135504,2.299641474,1.768258393,0.8100318393,2.801778897
2005-09-01,0.6119399694,0.6537515895,0.7009673693,0.6229265148,0.9233389004,0.9060482593,-0.02073713062,0.5925104949,1.102178405,0.3347978342,0.3108837315,0.4100629571,0.553266192
2005-09-11,0.677341634,0.822013504,0.713103535,0.3935247066,0.9767731469,0.8118773835,0.4125095254,0.9619599098,0.6614963931,1.030205173,0.6885056438,0.9113724892,0.2993808735
2005-09-21,0.5332220448,0.4153300224,-0.5695346227,-0.0196322511,0.5900181027,0.3677697408,0.43045568,1.0176857,0.04049301128,0.6203804973,0.6429873415,0.3293944276,0.9231795146
2005-10-01,-0.004362661,0.03973985653,0.5114124455,-0.6588372344,-0.06599715009,0.1596950999,0.04861214974,0.2505512924,0.3817290718,0.1108159671,0.02514770072,-0.04455931443,0.192079443
2005-10-11,0.8591756973,0.8416056278,0.9056046481,1.001001366,0.8450046225,0.4825344781,0.1495706641,0.1233455423,1.083909145,0.2960718078,0.7267823518,1.179425836,0.9685841455
2005-10-21,0.100419402,0.03190071375,0.7011056251,-0.03512676258,0.3905891401,-0.2418066504,-0.6357058996,-0.2530078778,0.03476670008,-0.6002908806,-0.3726539261,0.6090363524,-0.2518946881
2005-11-01,-1.061172327,-1.035311266,-0.6676709873,-0.4625579626,-0.9747242017,-1.154133239,-0.9770032434,-0.9977383577,-0.9773680348,-1.052204235,-1.066205111,-1.116190359,-0.9331930835
2005-11-11,-1.169312983,-1.151565841,-1.119982465,-0.9878553146,-0.9853882754,-1.189910439,-0.9770032434,-0.9977383577,-0.9920656875,-1.052204235,-1.066205111,-1.305994324,-0.9331930835
2005-11-21,-1.168607113,-1.207727692,-1.408103037,-1.23146021,-1.171164328,-1.177609174,-0.9770032434,-0.9977383577,-0.9807637387,-1.05209105,-1.059586129,-1.186365315,-0.9331930835
2005-12-01,-1.138247918,-1.166696729,-1.204736148,-1.251827328,-1.136471747,-1.155837008,-0.9770032434,-0.9977383577,-0.992478201,-1.04748688,-1.065869014,-1.032236272,-0.9331930835
2005-12-11,-1.237336149,-1.249583772,-1.434256641,-1.344136435,-1.176491103,-1.18845994,-0.9770032434,-0.9977383577,-0.9924698744,-1.052204235,-1.066205111,-1.351077759,-0.9331930835
2005-12-21,-1.263390928,-1.254735929,-1.431048594,-1.344388555,-1.180894669,-1.190810972,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.379861491,-0.9331930835
2006-01-01,-1.183212014,-1.250729767,-1.432197523,-1.327409205,-1.180081697,-1.191444143,-0.9770032434,-0.9962253252,-0.992478201,-1.052078216,-1.066205111,-1.365169885,-0.9319503258
2006-01-11,-1.241694049,-1.235060409,-1.374517803,-1.290266479,-1.140011888,-1.191444143,-0.9770032434,-0.9977383577,-0.9924691253,-1.052204235,-1.066205111,-1.359873766,-0.9331930835
2006-01-21,-1.267274199,-1.255119182,-1.43543244,-1.344388555,-1.180956601,-1.191444143,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.380009281,-0.9331930835
2006-02-01,-1.193202938,-1.245073484,-1.434500467,-1.344388555,-1.164896912,-1.187730428,-0.9760493336,-0.9977383577,-0.9923739647,-1.052204183,-1.065387401,-1.337532191,-0.9285824404
2006-02-11,-1.287132138,-1.245144616,-1.436956663,-1.258646464,-1.171433726,-1.191414035,-0.9770032434,-0.9977251592,-0.992478201,-1.052174186,-1.066205111,-1.379503785,-0.9331930835
2006-02-21,-1.186183694,-1.202512445,-1.206275206,-1.078457795,-1.164948331,-1.191444143,-0.9770032434,-0.9977383577,-0.992478201,-1.052204235,-1.066205111,-1.324112103,-0.9331930835
2006-03-01,-0.755393603,-0.8068907196,-0.6476713696,0.2058461704,-0.6911095431,-0.7997654957,-0.9675627237,-0.9405357454,-0.9894528683,-1.018129722,-1.062213253,-0.5931863652,-0.9024527062
2006-03-11,-0.853384932,-1.020255392,-0.6609558165,-0.9668767766,-0.6774887834,-1.006887836,-0.9770032434,-0.9789916023,-0.9841112918,-1.051128787,-1.066205111,-1.139155955,-0.9276084596
2006-03-21,-0.779692285,-0.7779959343,-0.5882545997,-0.6436934729,-1.069418165,-0.5007101028,-0.969832407,-0.8845064499,-0.9894092779,-0.697476077,-0.7502179777,-0.1152816088,-0.9331930835
2006-04-01,-1.002303209,-1.01808643,-0.7287031323,-0.4132274831,-1.006333307,-1.055372337,-0.9770032434,-0.9977383577,-0.9708880963,-1.052204235,-1.066149936,-1.017533099,-0.9331930835
2006-04-11,-0.698758001,-0.6843944867,0.213464135,0.05576195269,-0.7800895625,-0.4321566814,-0.9770032434,-0.9766527213,-0.9713267445,-1.036677634,-1.024389933,-0.1704132087,-0.9331930835
2006-04-21,-0.398011959,-0.4171742194,-0.402928801,0.1976580449,-0.4660155084,-0.1398088086,-0.8768524043,-0.7432557811,-0.9062055684,-0.5102726922,-0.5073640561,0.202632034,-0.9260243863
2006-05-01,0.8440756905,0.9463217315,1.17937819,1.231102604,0.921979883,1.039073945,0.6287815865,0.6499751192,0.5099363828,0.9666014672,0.6213688978,1.199354019,0.5320798183
