date,oniTOTAL,oniANOM,ninoNINO1+2,ninoANOM,ninoNINO3,ninoANOM.1,ninoNINO4,ninoANOM.2,ninoNINO3.4,ninoANOM.3,mjo20E,mjo70E,mjo80E,mjo100E,mjo120E,mjo140E,mjo160E,mjo120W,mjo40W,mjo10W,soi_anom,soi_sd,wtio,setio,dmi
2002-07-01,-0.4629481068960005,-0.17522379287972087,2.417087813200026,1.7470508808520946,1.4902898201324688,0.41923750140028765,-0.037430797398704904,0.5194773775676852,0.346619128992212,0.11779068653368595,-0.7063113804088936,0.32409664482981915,1.39621043058643,1.664886392915054,1.571637813863841,0.9577793234613499,0.07796677649035348,-0.9637130638264036,-1.6863093644495808,-1.4524823174324573,1.2115548223139407,1.1868741941215524,0.6176589119181861,-0.07963525520619127,0.5267595911804888
2002-07-11,-0.3413632662874528,-0.09763572961680876,2.652471970649812,1.990037168350742,1.8072821599539073,0.5626074391738282,0.05802889288140373,0.6068045216001619,0.5862427832059431,0.23217458210987654,-1.6899919990201695,-0.9960488773493122,0.39042376354038105,1.5889369777133113,1.6262084927318232,1.758344321100986,1.3489171555276374,0.3695519385383605,-1.0323952548741222,-1.7762014624956635,1.204916233618668,1.181386705395173,0.7710265930061417,0.010828149431522459,0.5670569066550826
2002-07-21,1.0764028215229078,0.8871533193234321,-0.624457205090324,0.018356647797201617,0.08213461689014967,0.3084790911742248,0.8765124873034809,0.5823588118035495,0.8290472823871081,0.6802988312343192,-0.00581154594328801,0.32781013434368445,0.498513769652798,0.4370375138202148,0.43838671603874596,0.1460953675211635,-0.19078044022237617,-0.478889426602853,-0.5514171081615948,-0.3386689878082056,-0.8331304958300557,-0.8489841233651675,-0.6554285647234289,0.11958752354652656,-0.5929301030778694
2002-08-01,1.0004122961425663,0.9149850550473171,-0.795163733691295,-0.04221178163794508,-0.10345420726040479,0.3127065114118608,0.8716562530595791,0.6235925391713294,0.7102957369360571,0.7140831041893123,1.8367265824782113,2.2068358283595506,1.4236909406150104,-0.17417444661285686,-0.5238762546666718,-1.5717836899138882,-2.1503955620860293,-2.0104913714681607,-0.7135445733455927,0.8464722890333626,-1.0190109792976918,-1.0410462287884428,-0.7789370512632869,0.12848139759798716,-0.7008693409562459
2002-08-11,0.9244217707622289,0.9428167907712021,-0.9658702622922659,-0.10278021107309175,-0.28904303141095616,0.31693393164949674,0.8668000188156824,0.6648262665391094,0.591544191485002,0.7478673771443052,-0.3038965818860989,0.7585749179520649,1.6435350208436552,1.5618121865698318,1.4242969809202892,0.6075321369940091,-0.3475496499714684,-1.3218214322301627,-1.7673730970415797,-1.2330117106099445,-1.204891462765328,-1.2331083342117182,-0.9024455378031452,0.13737527164944785,-0.8088085788346223
2002-08-21,0.8484312453818874,0.970648526495087,-1.136576790893237,-0.16334864050823847,-0.4746318555615106,0.3211613518871328,0.8619437845717806,0.7060599939068891,0.472792646033951,0.7816516500992983,-1.2540426339538084,-0.9849084088077162,-0.1536903350255143,0.8511426586106687,1.0095598215236254,1.2969075516281399,1.1753512447339995,0.6395105547196557,-0.3622683987802639,-1.0903558161753115,-1.390771946232964,-1.425170439634994,-1.0259540243430034,0.14626914570090843,-0.9167478167129988
2002-09-01,0.8411940524885205,1.0302879601891264,-1.1232171495244647,-0.03152323526703683,-0.4311344749012241,0.4733484804420283,0.8668000188156824,0.7163684257488342,0.49134757501067683,0.8618892983674067,0.22147829396310528,0.5079143757661538,0.5058419056604195,0.28152204459759894,0.32196926778705076,-0.04292692358819497,-0.3811430520605596,-0.5835672573670287,-0.4865661220879957,-0.14114544166794424,-1.251361583632237,-1.2715207552963737,-0.4464142028867458,-0.13833482394583138,-0.24032859267517315
2002-09-11,0.8339568595951535,1.0899273938831657,-1.109857508155694,0.10030216997416481,-0.3876370942409406,0.625535608996924,0.8716562530595791,0.726676857590779,0.5099025039874067,0.942126946635515,-0.8180932688874476,-0.10481139402162862,0.8081275159748058,1.2959892333637328,1.2933273516371324,0.9800172400624508,0.38590629564035617,-0.4237958314638132,-1.172905724700254,-1.2439852409510703,-1.1119512210315097,-1.117871070957753,0.13312561856951174,-0.42293879359257125,0.43609063136265247
2002-09-21,0.8267196667017866,1.1495668275772049,-1.096497866786922,0.23212757521536642,-0.3441397135806541,0.7777227375518194,0.8765124873034809,0.7369852894327241,0.5284574329641325,1.0223645949036233,-0.5721731142346286,-0.7843799750589874,-0.7307810456257062,-0.09822503141111417,0.24011324948507767,0.607532136994009,0.7890271207094506,0.7937726211089673,0.38351794106612674,-0.20698662371469806,-0.9725408584307828,-0.9642213866191327,0.7126654400257693,-0.707542763239311,1.1125098554004782
2002-10-01,0.8773800169553475,1.2290860725025907,-0.971807880678386,0.4280842586820175,-0.3238409359391872,0.7734953173141835,0.8813687215473828,0.7421395053536965,0.595255177280348,1.0941561749329836,0.584769431518406,0.6694511696192965,0.3079822334546393,-0.15247461369807322,-0.07093962006242038,-0.4265309849571871,-0.6386924680769256,-0.5780578978531248,-0.1731196893989329,0.29230900680651817,-0.8796006166969648,-0.8873965444498225,0.4276458557030196,-0.9743589847831295,1.1125098554004782
