date,moisture,moisture_ssd,moisture_ceq,moisture_eeq,moisture_jon,moisture_lak,moisture_nbg,moisture_uni,moisture_upn,moisture_war,moisture_wbg,moisture_weq,moisture_aby
2003-02-01,-1.320754267,-1.312352801,-1.466466773,-1.323288914,-1.295939245,-1.457253494,-1.110384186,-1.150822235,-1.07985082,-1.248589336,-1.163983152,-1.555202811,-1.026145181
2003-02-11,-1.380426419,-1.365670902,-1.559774884,-1.390892585,-1.326245478,-1.503549634,-1.163391655,-1.179186417,-1.0973027,-1.290470645,-1.235174474,-1.652373585,-1.049397573
2003-02-21,-1.362519597,-1.39574826,-1.63055912,-1.435839291,-1.344991051,-1.536612653,-1.192945987,-1.197929876,-1.10994992,-1.315579404,-1.279340278,-1.673206369,-1.062237613
2003-03-01,-1.350459503,-1.406936946,-1.684621463,-1.349100699,-1.343727828,-1.571346732,-1.223323832,-1.215358754,-1.121529329,-1.341015291,-1.32297307,-1.672135145,-1.073907455
2003-03-11,-1.3855739,-1.452593024,-1.772109792,-1.4437296,-1.359162509,-1.605243515,-1.252399899,-1.230436255,-1.130191963,-1.364908167,-1.364713307,-1.803149712,-1.084792143
2003-03-21,-1.33876718,-1.458508454,-1.699245123,-1.431291266,-1.378492659,-1.642681845,-1.276990419,-1.241935649,-1.137592404,-1.387790336,-1.416885412,-1.733548931,-1.091716141
2003-04-01,-1.297847433,-1.424541491,-1.771414886,-1.522157779,-1.400189339,-1.547485861,-1.275182237,-1.252359058,-1.143921614,-1.373979996,-1.319794501,-1.463533656,-1.098497298
2003-04-11,-1.11318736,-1.166514294,-0.909888209,-1.129501076,-1.366543188,-0.9870784632,-1.239006055,-1.240084266,-1.149383946,-1.09548776,-1.080055147,-0.8623977316,-1.10563886
2003-04-21,-1.041117763,-1.060435755,-0.4148636954,-0.6408033264,-1.30199086,-0.8915972022,-1.245591532,-1.242504502,-1.154809185,-1.11089809,-1.147103582,-0.6319144181,-1.111918492
2003-05-01,-1.09122268,-1.099193944,-0.3397442079,-0.5838000942,-1.209475373,-1.031021999,-1.304068944,-1.262331036,-1.157644271,-1.239477637,-1.324354875,-0.7912732565,-1.118029496
2003-05-11,-0.9420764808,-0.9330861046,-0.294360925,-0.3749495654,-1.005413554,-0.8178958679,-1.268495485,-1.242822243,-1.095749429,-1.131213839,-1.139450845,-0.4193110353,-1.123358454
2003-05-21,-0.6274893985,-0.6294477259,-0.5849248015,-0.7156310447,-0.8331568735,-0.619042554,-0.3040778087,-1.056726588,-0.7467252185,-0.7412716195,-0.24704698,-0.2273542372,-0.8257627064
2003-06-01,-0.1794135605,-0.1888011846,-0.05530617831,-0.5141183289,-0.4147399171,-0.240498856,0.2264413954,-0.7132581762,-0.3899580846,-0.3881018131,0.2804923183,0.3341382485,-0.323124968
2003-06-11,0.07445853272,0.0710449487,0.1483760214,-0.210278772,-0.2061466402,0.006098871901,0.432667957,-0.2266078655,-0.2478213385,0.1043589944,0.51813154,0.530516571,-0.005900724433
2003-06-21,0.275085978,0.2794969562,0.3809401162,-0.10497918,0.02789745503,0.3277778792,0.6280375159,0.07089120654,-0.126855522,0.4240364421,0.6990852423,0.6482661165,0.2037101043
2003-07-01,0.5752937121,0.5881046025,0.5714005915,0.342393831,0.4372227099,0.5632774008,0.8739367692,0.4322970555,0.3701272966,0.710124609,0.8088313107,0.7381260413,0.6324866207
2003-07-11,0.6951937022,0.6736653183,0.5234480346,0.3245437352,0.4826896728,0.5839885939,0.9560329165,0.4559720829,0.7373457313,0.8620368574,0.9071694774,0.7502539415,0.6609716321
2003-07-21,0.8121650894,0.7643009752,0.5781651975,0.4860121022,0.5668289468,0.6875659253,1.036029042,0.7541744193,0.6511397756,0.9993480434,1.003306467,0.7863426489,0.9839667559
2003-08-01,1.078238723,1.02141077,0.7287461682,0.8247380662,0.9586223915,0.9525435768,1.164603235,1.181388958,0.9775092853,1.152359392,1.103132157,0.8548234622,1.316584941
2003-08-11,1.125203129,1.06693485,0.7226151614,0.9759930615,1.004319044,0.9870500323,1.20597774,1.160065995,1.077953634,1.172253198,1.130141258,0.884044569,1.273509129
2003-08-21,1.277515292,1.222555648,0.9105451853,1.357847586,1.216888864,1.083497578,1.274502594,1.276649849,1.32786342,1.235792439,1.172565154,0.9173897102,1.37526207
2003-09-01,1.310370966,1.253627344,0.9121644853,1.194610913,1.275693383,1.127814449,1.313106646,1.345751777,1.420318238,1.270019013,1.196697385,0.9445803192,1.449232295
2003-09-11,1.26044855,1.238702796,0.9119175464,1.168018403,1.283320664,1.149258894,1.327548152,1.35660441,1.252426,1.285554625,1.202088247,0.9592716785,1.455847912
2003-09-21,1.204179249,1.16895442,0.7847846296,0.8300586361,1.117986229,1.119060464,1.33476592,1.320312494,1.296508778,1.297920167,1.196693083,0.9604531558,1.464130722
2003-10-01,1.105850289,1.085050147,0.766512798,0.4251141573,0.9580779283,1.091225814,1.309478621,1.24408378,1.281174868,1.266904363,1.197791016,0.9652162601,1.317395428
2003-10-11,1.0672748,1.116905565,0.8955092761,0.5837505795,1.09983683,1.139318817,1.168709242,1.232120589,1.235360014,1.229351911,1.183982075,0.9749005991,1.073434172
2003-10-21,0.8805196221,0.9316762554,0.8837651459,0.4662003023,0.8581807195,0.9923117224,0.8935845161,0.9055393434,0.8280793789,1.042849251,1.12851222,0.9760054326,0.9176785272
2003-11-01,0.7153966902,0.8591542245,0.9489374124,0.5277127107,0.8472980279,0.9604599656,0.6612318925,0.8073929479,0.661870305,0.9352014339,0.9938503789,0.9779226892,0.4768160914
2003-11-11,0.4602298994,0.5708120857,0.8677716754,0.6926844111,0.5566747105,0.5758465545,0.3108253939,0.2338380651,0.1594900259,0.515919588,0.7471339823,0.8764581466,0.01320265643
2003-11-21,0.09301609639,0.1186588302,0.6744113092,0.3973554705,0.08999167347,-0.03619663665,-0.1409903941,-0.2628619311,-0.3311274867,-0.07458771767,0.2385079213,0.6236310143,-0.3552345633
2003-12-01,-0.1935542698,-0.2187841275,0.3399693625,0.3820924162,-0.2248073458,-0.4617907724,-0.4299052929,-0.4832342519,-0.570365195,-0.4329941206,-0.2323958535,0.1060828885,-0.5496350522
2003-12-11,-0.499520061,-0.5667184509,-0.3262526295,-0.2936099992,-0.550938282,-0.7097440831,-0.5905943114,-0.6339587213,-0.7228480408,-0.6147545172,-0.5045706201,-0.5023559072,-0.677732147
2003-12-21,-0.7270310338,-0.7992198025,-0.7932136292,-0.7204268918,-0.7891597814,-0.8693484771,-0.7232545911,-0.7556344168,-0.832419388,-0.7598094265,-0.6635693543,-0.8588825346,-0.7799789541
2004-01-01,-0.8757075112,-0.9431319625,-1.024162482,-0.9495755703,-0.9363237818,-0.9950891204,-0.8251619948,-0.840324971,-0.9064733701,-0.86815019,-0.7882225607,-1.05278868,-0.8458763937
2004-01-11,-1.025214272,-1.063687001,-1.219413322,-1.102416881,-1.042761369,-1.107197126,-0.9162301518,-0.9163813495,-0.9622781633,-0.9655449291,-0.9061090452,-1.24998137,-0.9019475891
2004-01-21,-1.152308713,-1.152376677,-1.353836203,-1.195251512,-1.11392208,-1.197133427,-0.9888616806,-0.9737218112,-0.9994221585,-1.041864932,-1.008075527,-1.401072995,-0.9437679367
2004-02-01,-1.274064674,-1.242172133,-1.4940548,-1.303367887,-1.178438698,-1.287641189,-1.06854693,-1.033111719,-1.033050618,-1.123841948,-1.119456056,-1.542454872,-0.9865768128
2004-02-11,-1.348456212,-1.312333228,-1.597184739,-1.384084759,-1.228433988,-1.360816595,-1.132949216,-1.079285179,-1.058534111,-1.188405263,-1.209995868,-1.653820472,-1.018490362
2004-02-21,-1.402203834,-1.357481418,-1.673761679,-1.439952212,-1.259913031,-1.402959517,-1.176685455,-1.108833627,-1.073836943,-1.228364241,-1.267880076,-1.722722324,-1.038777737
2004-03-01,-1.385844632,-1.365410833,-1.695527884,-1.482291771,-1.284473666,-1.437895598,-1.18099527,-1.127384311,-1.085475788,-1.253239751,-1.262696166,-1.644009433,-1.049241929
2004-03-11,-1.472045456,-1.417340429,-1.78421803,-1.522787804,-1.309118499,-1.481329969,-1.220775856,-1.15275314,-1.096840403,-1.290101729,-1.326342078,-1.795135907,-1.062956879
2004-03-21,-1.514002012,-1.454228135,-1.828497542,-1.561324846,-1.330354261,-1.520882422,-1.256512422,-1.174075838,-1.106295602,-1.322644071,-1.385114602,-1.863132434,-1.075481977
2004-04-01,-1.407688722,-1.357099453,-1.408810695,-1.308598614,-1.298573287,-1.373949979,-1.276581805,-1.15943214,-1.108520651,-1.206570734,-1.392719877,-1.627637906,-1.084560227
2004-04-11,-1.226029286,-1.173548031,-0.7696909674,-0.6288667705,-1.192786404,-1.035293351,-1.307738135,-1.162523409,-1.113549522,-1.2028182,-1.436386876,-1.192374169,-1.093107497
2004-04-21,-1.09690598,-1.082299391,-0.5572038292,-0.6128664582,-1.052501884,-0.963684278,-1.289660347,-1.190494857,-1.10513287,-1.211660315,-1.331359546,-0.9570502856,-1.101107241
2004-05-01,-0.936746108,-0.9279622879,-0.3642458592,-0.3331679732,-0.9534437855,-0.8874740062,-1.200548132,-1.2035192,-1.053366511,-1.107360141,-1.097211765,-0.6022395639,-1.108660315
2004-05-11,-0.7851684965,-0.7880999264,-0.4256550987,-0.4767968195,-0.8824886223,-0.6974414955,-0.8460087897,-1.185952294,-0.9279613844,-0.9565156524,-0.7647134552,-0.346411351,-1.035258943
2004-05-21,-0.7575362251,-0.8023814213,-0.5537812251,-0.9521267507,-1.021082514,-0.7072785782,-0.5944690213,-1.156092372,-0.9257398615,-0.79523649,-0.5612078814,-0.3290020145,-0.8631474438
2004-06-01,-0.4445577079,-0.5355261488,-0.3954326607,-0.8759783412,-0.8618546756,-0.5041186444,-0.3996569179,-0.9027681941,-0.4881253436,-0.6890901717,-0.1686384541,0.09946988974,-0.6298991591
2004-06-11,-0.3643223346,-0.4157494264,-0.4080704003,-0.8962887751,-0.6701119742,-0.3143517354,-0.3194685555,-0.5105027289,-0.6706697253,-0.3721755207,-0.01281820554,0.2269224579,-0.5726527639
2004-06-21,0.02020680512,-0.02703288113,0.06600517889,-0.6791003226,-0.3708583093,-0.05888532261,0.1522748237,0.1191445907,-0.2930957953,0.1453458878,0.4805377365,0.4417054247,-0.1647273403
2004-07-01,0.1009133431,-0.05880595497,-0.2479504091,-1.024222082,-0.6486149408,-0.1211694501,0.4082483444,0.06070536193,-0.09362305796,0.2900978675,0.6732739692,0.4799971472,-0.0768869525
2004-07-11,0.4530416486,0.3197841916,0.2515754101,-0.6205615491,-0.3308099008,0.2525403465,0.8611099588,0.2669730742,0.6477438156,0.6593068023,0.9218060257,0.6388563866,0.246454779
2004-07-21,0.7587712146,0.6366277841,0.5182067735,0.09572498164,0.2304320581,0.4678861942,1.084905614,0.6573253711,0.7951281256,0.8987757772,1.032867772,0.7012714885,0.6353861915
2004-08-01,0.9857512279,0.933120287,0.7563253549,0.7746785701,0.772015966,0.8122906284,1.167605025,0.9449597419,1.058400486,1.030306433,1.081474371,0.7652629276,0.8670062967
2004-08-11,1.097060616,1.046709783,0.7997747647,0.8406886421,1.032838693,0.9153654236,1.220685719,1.177117313,1.178676369,1.114845031,1.091948746,0.7135501444,1.21551034
2004-08-21,1.130983171,1.051264904,0.8066683305,0.7339122091,0.9860577821,0.957482821,1.257063553,1.07647112,1.234567945,1.108581769,1.145615506,0.7879829141,1.301371379
2004-09-01,1.193727123,1.112331628,0.8082289856,0.9057690352,1.042369879,1.013867366,1.300740871,1.21465569,1.257726532,1.195273705,1.165354986,0.8347455644,1.393967776
2004-09-11,1.125720421,1.075977488,0.763184332,0.6859469796,1.052042813,1.030604221,1.317512358,1.132509152,1.113100553,1.231235416,1.172460755,0.8543042916,1.33522009
2004-09-21,1.175028819,1.090446,0.8193863001,0.6994240933,1.051506234,1.049090576,1.330454673,1.221995518,1.054927882,1.260110904,1.183467791,0.8880421394,1.421549091
2004-10-01,1.087367495,1.029919533,0.7952936133,0.6905865296,0.9673025897,0.9491141052,1.324707991,1.002758502,0.9290034943,1.214445388,1.189682194,0.9034440386,1.333215424
2004-10-11,0.8756960884,0.8926882883,0.8244834147,0.3558356906,0.776964715,0.8563452493,1.165326427,0.8419724131,0.8811827113,1.078991876,1.057342724,0.915316918,0.8303578607
2004-10-21,0.7979370356,0.8141653911,0.8477337427,0.1383272702,0.5721754033,0.7804476865,1.226883189,0.6281916502,0.7622957334,0.9618871718,1.135210193,0.9291673166,1.173837522
2004-11-01,0.7129777495,0.7881748808,0.9215296911,0.4316145902,0.6151643209,0.6511646263,1.113411623,0.4842232327,0.6343967327,0.9188589077,1.033865862,0.9354737817,0.9169891316
2004-11-11,0.3306651219,0.3621002357,0.7361454689,-0.06524632413,0.1535890633,0.2230319325,0.676027436,-0.0840745392,0.001715786918,0.4018709348,0.7266078819,0.8797994374,0.2192609955
2004-11-21,0.1344261922,0.1438347034,0.7449715453,0.4557202256,0.02749369958,-0.16321992,0.2267925229,-0.4422896913,-0.3460625993,-0.07693681564,0.3617919166,0.7074121609,-0.2010778868
2004-12-01,-0.2616341435,-0.2976434921,0.2268497895,-0.1019274356,-0.3962693355,-0.6020148037,-0.1733316584,-0.6316060702,-0.5876141548,-0.4675621778,-0.1431401703,0.09823592293,-0.436346921
2004-12-11,-0.5548174931,-0.619093906,-0.3719146038,-0.595138602,-0.6688829725,-0.8410969952,-0.417165653,-0.7617064704,-0.7353497196,-0.6533956145,-0.4580810138,-0.4635177213,-0.6036464412
2004-12-21,-0.785282273,-0.8393042943,-0.8343890753,-0.7993134231,-0.8655143926,-0.9962904703,-0.5816130804,-0.8742455729,-0.8481797993,-0.8056085188,-0.6448368824,-0.9001965722,-0.7349023745
2005-01-01,-0.9919664936,-1.003751787,-1.11874099,-1.078166093,-1.015249818,-1.12250625,-0.7203263112,-0.9593775559,-0.926699057,-0.9313432184,-0.7868823592,-1.141094678,-0.8317905296
2005-01-11,-1.145106962,-1.124392253,-1.291835127,-1.220734829,-1.11437052,-1.232927543,-0.8449061588,-1.031729164,-0.9848326644,-1.039621521,-0.9293460504,-1.313789587,-0.9057325611
2005-01-21,-1.248170288,-1.209646924,-1.425078218,-1.330716943,-1.183560482,-1.309405424,-0.9342019402,-1.082130169,-1.02326643,-1.112953289,-1.025690606,-1.436090444,-0.9560093208
2005-02-01,-1.334133781,-1.277133587,-1.535063446,-1.413189596,-1.232541506,-1.37267646,-1.00267109,-1.117697861,-1.048243823,-1.168836552,-1.107317817,-1.548270714,-0.9894365327
2005-02-11,-1.402156581,-1.334179602,-1.633660626,-1.472035847,-1.267666421,-1.426688826,-1.06335307,-1.145947074,-1.066687161,-1.216010172,-1.184882783,-1.650937903,-1.016562592
2005-02-21,-1.429900908,-1.366768338,-1.691863199,-1.518931705,-1.292811174,-1.465836387,-1.093177047,-1.163317477,-1.07878839,-1.24371111,-1.224514482,-1.689895213,-1.030040213
2005-03-01,-1.393623213,-1.373991728,-1.611517736,-1.482686207,-1.312337244,-1.494999641,-1.118678387,-1.176955407,-1.08802424,-1.265748615,-1.248144964,-1.694070269,-1.039711118
2005-03-11,-1.329200268,-1.381166449,-1.689111638,-1.501142942,-1.334803603,-1.524395924,-1.135576452,-1.194319294,-1.099981327,-1.295871189,-1.275206414,-1.548092042,-1.050983243
2005-03-21,-1.376729624,-1.417584217,-1.686458366,-1.30438179,-1.345034222,-1.579980847,-1.174551188,-1.210194269,-1.110667421,-1.324289477,-1.360541311,-1.794256542,-1.062510535
2005-04-01,-1.38885296,-1.454253348,-1.734687262,-1.476725394,-1.373333647,-1.623759888,-1.200494621,-1.224663589,-1.120070897,-1.351769765,-1.409098846,-1.768383005,-1.07104705
2005-04-11,-1.276632306,-1.367591185,-1.403848221,-1.469410333,-1.385847372,-1.563293576,-1.22857986,-1.236663367,-1.128340388,-1.35867386,-1.385525207,-1.193798916,-1.077350113
2005-04-21,-1.098911175,-1.168583488,-1.225288706,-1.42151773,-1.354520943,-1.10790763,-1.195591991,-1.213351041,-1.133043009,-1.167560916,-1.088918893,-0.4297284936,-1.085723933
2005-05-01,-0.8235474752,-0.7996697277,-0.492413259,-0.4700008855,-0.9890968294,-0.6444855682,-0.9239658801,-1.15851757,-1.047684208,-0.9308371761,-0.8380627308,0.007437058095,-1.083509178
2005-05-11,-0.7970020863,-0.7696036473,-0.3675307093,-0.5555039036,-0.9534356381,-0.4190661555,-1.024779534,-1.108319759,-1.02312971,-0.822588967,-0.9247258902,0.108649221,-1.09167246
2005-05-21,-0.4710604847,-0.4081609363,-0.1704251517,-0.208213903,-0.462459972,-0.0726840171,-0.7777328996,-0.7862967499,-0.5884836001,-0.5909804283,-0.5920899118,0.4091114649,-1.00940585
2005-06-01,-0.143304109,-0.106028155,0.04713672418,-0.4871908148,-0.2240324272,0.09549913819,-0.1525326286,-0.370247563,-0.2814638936,-0.147066728,0.01407162856,0.5329486273,-0.4603547966
2005-06-11,0.1089603055,0.1420993594,0.3425421957,-0.5149022373,-0.1398596962,0.4061931084,0.3946207338,0.06634283528,-0.3291420545,0.3970611051,0.4967726811,0.6708524665,0.12944893
2005-06-21,0.2946733678,0.2735109335,0.4207049209,-0.3845731324,-0.04108583682,0.4040475057,0.5006057766,0.2814265859,-0.0488450898,0.4696413781,0.6560657442,0.7057520438,0.4070310261
2005-07-01,0.6050250094,0.565872707,0.7031423099,-0.1870192779,0.3185493322,0.7103830069,0.8101174195,0.6447029133,0.3474576626,0.8341775282,0.8550011297,0.7862178449,0.6356342734
2005-07-11,0.7287052386,0.6763893816,0.643396611,-0.1614030821,0.4735595937,0.81215655,1.002195308,0.7733634049,0.5471423522,0.9308433528,0.9585869699,0.8163478526,0.7295019579
2005-07-21,0.9515987221,0.8841707249,0.7591739418,0.101290901,0.7644260736,0.9563177705,1.110992464,1.029795147,0.9309370749,1.093803475,1.053373236,0.845861042,1.026663277
2005-08-01,1.014656654,0.9376912121,0.8390151717,0.1831008004,0.8236936382,1.009665623,1.175147159,1.157349691,0.8413081933,1.170400983,1.117007359,0.8893863879,1.246443125
2005-08-11,1.188271402,1.053402559,0.8561436646,0.3770646889,0.9105389697,1.024196531,1.241065781,1.272743395,1.252200196,1.208357078,1.158316915,0.9233697705,1.391424682
2005-08-21,1.315909349,1.200164069,0.9287441229,0.7111598003,1.175038052,1.118451328,1.297774862,1.387487984,1.475384807,1.267049849,1.180052896,0.9537646122,1.479224773
2005-09-01,1.335374887,1.212696781,0.9033400813,0.5766761237,1.20157967,1.159437201,1.304208162,1.412095101,1.551775406,1.296704833,1.189435209,0.9651370805,1.511582426
2005-09-11,1.28153551,1.223308305,0.9931661211,0.8391946638,1.285962659,1.196675059,1.286193842,1.387698637,1.262066207,1.308428889,1.192526962,0.9727493188,1.484083678
2005-09-21,1.209798845,1.138451519,0.8674309569,0.5978134755,1.197965611,1.146615093,1.201190459,1.364544496,1.037365611,1.315404076,1.19618096,0.9713856161,1.457268469
2005-10-01,1.109915317,1.054653877,0.8274727264,0.1740721374,1.075321892,1.133983923,1.218352951,1.311316219,0.9364803896,1.279247463,1.189928509,0.9750614248,1.41967121
2005-10-11,1.127496089,1.127118668,0.9618456182,0.5376399621,1.113979455,1.155450426,1.188946614,1.250432836,1.187576735,1.260355885,1.184347958,0.9756994023,1.423619838
2005-10-21,0.9616943963,1.047363292,0.9906078593,0.6691905315,1.103311757,1.108442634,0.9205402009,0.9541112005,1.043167451,1.027429835,1.091427541,0.9771004891,1.232173205
2005-11-01,0.6119243563,0.7019066307,0.9430993783,0.5346825509,0.7688220853,0.6885723892,0.4966346178,0.4664453853,0.4440059457,0.526756722,0.7871608738,0.9142318159,0.6596016094
2005-11-11,0.1375288038,0.1384333121,0.5225315962,-0.00542932286,0.1662499015,0.06564910809,-0.03471259481,-0.09669274648,-0.1429506928,-0.04074397483,0.2358934625,0.5262834123,0.02368053005
2005-11-21,-0.2283369447,-0.2853594154,-0.03530598923,-0.5049713708,-0.2546934654,-0.3998901908,-0.3498644595,-0.3663939259,-0.4376241121,-0.3870061632,-0.2079712944,0.03307496064,-0.2615460463
2005-12-01,-0.4754781969,-0.5650262034,-0.5568083408,-0.8650722988,-0.5663689356,-0.6322576094,-0.5371187089,-0.5298792171,-0.6185540646,-0.5762884675,-0.4695192608,-0.2629089515,-0.4572862806
2005-12-11,-0.6692891844,-0.7681576037,-0.9114950579,-1.066278525,-0.7509108169,-0.8023831616,-0.6681810808,-0.6495310608,-0.7377947666,-0.7129819981,-0.6335431634,-0.669361078,-0.5942719971
2005-12-21,-0.876342861,-0.9385921233,-1.159290565,-1.217445477,-0.9001004381,-0.9457500951,-0.7848342616,-0.7522299737,-0.8353974465,-0.8345795499,-0.7734736947,-1.053583208,-0.705964555
2006-01-01,-0.994793326,-1.056307864,-1.31876357,-1.331320398,-1.010062981,-1.061030234,-0.8848156894,-0.8373468325,-0.9051449413,-0.9362980004,-0.897985222,-1.223932008,-0.789476917
2006-01-11,-1.087604615,-1.147833969,-1.44455607,-1.408519076,-1.085055673,-1.155798829,-0.9634980836,-0.901327578,-0.9566124472,-1.017395942,-1.00559808,-1.369844382,-0.8487952831
2006-01-21,-1.21597507,-1.233733562,-1.567282381,-1.476660846,-1.148548003,-1.247657485,-1.040793628,-0.9630345875,-0.9970487002,-1.09376086,-1.110756107,-1.519222619,-0.9027458848
2006-02-01,-1.280639766,-1.291865742,-1.653162559,-1.527035972,-1.192802876,-1.309581746,-1.089754611,-1.004422334,-1.022844659,-1.142924274,-1.178443128,-1.623347101,-0.9381340801
2006-02-11,-1.346722254,-1.34215796,-1.728398492,-1.569870081,-1.231382701,-1.362159984,-1.133302402,-1.041235497,-1.043895863,-1.186029576,-1.236671564,-1.713849849,-0.9686725272
2006-02-21,-1.409330586,-1.383396031,-1.803668898,-1.606894453,-1.258348916,-1.407889343,-1.163791107,-1.066767766,-1.058151726,-1.217384242,-1.282077075,-1.801371941,-0.9894153893
2006-03-01,-1.417966859,-1.40904995,-1.852011638,-1.608689637,-1.280105135,-1.453862739,-1.187159937,-1.08547709,-1.069690956,-1.245894744,-1.326737835,-1.81607904,-1.001446903
2006-03-11,-1.323107727,-1.397128547,-1.687143747,-1.508901134,-1.243428493,-1.493083088,-1.223470452,-1.112053472,-1.084097141,-1.28620024,-1.394442666,-1.755228012,-1.015149742
2006-03-21,-1.282478845,-1.390372362,-1.653087204,-1.424471045,-1.305284948,-1.501106008,-1.256808839,-1.135714904,-1.096342619,-1.304472921,-1.430284661,-1.546993983,-1.025974849
2006-04-01,-1.314388264,-1.410260173,-1.71464929,-1.350023687,-1.333375245,-1.549986842,-1.283410199,-1.154572067,-1.106174474,-1.34393958,-1.500717324,-1.504134341,-1.037423749
2006-04-11,-1.290035564,-1.381047689,-1.324516605,-1.407049433,-1.342651158,-1.485865457,-1.307652566,-1.171566859,-1.114862057,-1.372226953,-1.552160189,-1.324695336,-1.047393206
2006-04-21,-1.202556395,-1.268419478,-1.03305451,-0.929127874,-1.258018679,-1.369743131,-1.334363646,-1.190240401,-1.123874058,-1.38316845,-1.570459321,-1.005103316,-1.056588565
2006-05-01,-0.8430590925,-0.8623749853,-0.6630093166,-0.4894256416,-0.929939523,-0.8164811314,-1.110256918,-1.087596641,-1.060825369,-0.9111959063,-0.9383017805,-0.266137208,-1.030376025
2006-05-11,-0.3431230146,-0.2622472595,0.05356519025,0.3431993575,-0.3486478554,-0.2879511317,-0.4073196406,-0.5142400031,-0.546292446,-0.3502922587,-0.3944484482,0.1975416496,-0.5872819212
